Ev_x,Ev_y,Ev_z
0.07114408637611185,0.0693054558447534,0.995055411906221
0.07569208631886265,0.07006751384752204,0.9946664021529655
0.07945563431577984,0.05378690767492321,0.9953862419876247
0.1224774915761851,0.04832423909449567,0.991294119811645
0.15085290700522416,0.08566428134610246,0.984837565971937
0.15803348453982025,0.10038143838363242,0.982318168717364
0.47199633005462116,0.5316167225407548,0.7032802604438684
0.18957035855308632,0.2542582154869145,0.9483753682036792
0.1005004930412249,0.16233990826511246,0.9816034866904997
0.08507329206124681,0.1291016507495734,0.9879753533118106
0.12197440294245576,0.08305415322865671,0.9890521991575076
0.14421836493656542,0.051746930499103116,0.9881919441074921
0.15596203744421713,0.02482185830366513,0.9874511219430567
0.16735106600393845,0.02102901694514617,0.9856730701168953
0.17104740381061007,0.017816327490841225,0.9851017024269064
0.1434776289122871,0.05175564052134964,0.9882993087501039
0.11822673311159171,0.06293234091054307,0.990990393518161
0.09674401821715058,0.07864651400796913,0.992197218688701
0.09998940188216213,0.07563770675034132,0.9921093976113707
0.09579867904710494,0.09461868581682477,0.9908934944720984
0.09418344405927495,0.07377242680482173,0.9928177616805919
0.10893163135016759,0.066906764946247,0.9917950314938156
0.12886419067556376,0.055275796789019546,0.9901205010759401
0.14614315587130747,0.061461990684157045,0.987352318928312
0.16452997260159338,0.09226511498838563,0.9820473698716875
0.5986672197299558,0.4039765172686974,0.6916650443070395
0.1922666131057396,0.22239615033499505,0.9558103900884433
0.11501263196603038,0.10257648659142429,0.9880537226724091
0.07791219084769148,0.0633380920239859,0.9949462179515405
0.10011622809693156,0.04460036458429283,0.9939756276441548
0.1393482910337747,0.02002592504860629,0.9900409163827091
0.16568499801672518,0.005529439481122335,0.9861632251971386
0.18344848176320683,0.01340701715836199,0.9829378955100317
0.1954857930882109,0.02688258050246697,0.9803380190353743
0.164559019800235,0.037494077293419144,0.9856543629337319
0.1294085228843936,0.061138523044143765,0.9897047616359437
0.09761502878320734,0.07472126480261675,0.99241525519409
0.09834671283621618,0.08210524686045176,0.9917593722835673
0.10923571550760224,0.08210393051640363,0.9906192523120575
0.12136757098293899,0.039954475527756876,0.9918031823900362
0.12298122577907661,0.045008400242373174,0.9913878464120378
0.14550117851160907,0.024726266661823943,0.9890490477163918
0.15146829482704185,0.01981807164835767,0.9882634262676773
0.15476177918174924,0.04332535337319752,0.9870013705459517
0.6313265095737086,0.33449432441374766,0.6996716267253293
0.22019861929732934,0.17514351447407947,0.959602687260315
0.09444113060450332,0.09390437394208109,0.9910917421735937
0.09507079376654967,0.000735996342493381,0.9954702418867085
0.1074910480893896,0.008526350230250718,0.9941694905459512
0.13395843999334392,0.00026323402754800743,0.9909869156867797
0.19737970916121106,0.009034313384265176,0.9802854847405988
0.19238928567690736,0.01520696230218065,0.9812008515356423
0.19862108255816607,0.01757666503190659,0.9799187345947511
0.16896525741987958,0.02196591110183542,0.9853772072330982
0.12850235250698916,0.05631241396915056,0.9901091139026732
0.11640402169704966,0.041023152027211116,0.9923543745711534
0.09896680275595811,0.041807088473336834,0.9942121198746501
0.11727192249046957,0.011706586428056024,0.9930308414292034
0.1279436205281533,0.01424772713896418,0.9916790974087947
0.1279105374410514,0.031487332396828625,0.991285752096777
0.14875053648652695,0.052373971985974654,0.987486832800004
0.146419717969668,0.03583426876302034,0.9885733009604813
0.15537893762599378,0.04490781580377921,0.9868336606652366
0.6326912451745769,0.34332487403173384,0.6941396251119352
0.22859907984745953,0.23518360509052216,0.9446857321826767
0.08359119101376335,0.059995231362976124,0.9946924574955837
0.07697722904239825,0.018871933115713214,0.9968542302410269
0.08970674616065039,0.015903424674913725,0.9958412427575382
0.13593031783010562,0.03341664830996764,0.9901546729225362
0.16866608135441286,0.0013837351593355214,0.9856722773201829
0.19040166608006148,0.0379993124187936,0.9809705692882105
0.17896838664429982,0.04726321655784657,0.9827189348651741
0.16914321804460095,0.05382374914358291,0.9841207120153733
0.1333260410495078,0.0456888493929754,0.9900185330685537
0.1192347025487438,0.05280874451808303,0.9914607012940737
0.08640078320668115,0.011791766188775738,0.996190673973322
0.12202120644082326,0.0001485127232812009,0.9925274823009674
0.12722979198683426,0.013103738320828352,0.9917867069451003
0.13152545452600625,0.04702244194720375,0.9901969222155003
0.15370952567336518,0.04815935173540797,0.986941770601333
0.13451067678069564,0.05030692759918084,0.9896343217914029
0.12359917542157156,0.040783159017041014,0.9914938112644467
0.6292616111220138,0.30422166737817397,0.715177601624779
0.2285453982167565,0.11321541459338878,0.9669277485171225
0.08962582325125003,0.030622531355049432,0.9955046320233498
0.07562311309076451,0.0200753134395756,0.996934364217005
0.08655742474475393,0.04368269240762037,0.9952887192194924
0.11226245629718212,0.05792760281829611,0.9919886762145268
0.16062797463366726,0.01908548080458935,0.9868304809781383
0.1642532861482777,0.03037014405071309,0.9859505628274831
0.15800157739208373,0.051219005459067594,0.9861095857060704
0.15505716162520938,0.06773235804279448,0.9855808461525095
0.11672060707237095,0.04889080702843713,0.9919606790960847
0.07412177015016591,0.012927707159397986,0.9971654013138477
0.06534234807092498,0.005222809264591269,0.9978492370152737
0.0678246094404979,0.015619404159354339,0.9975749879422352
0.06735399827129901,0.00035709529124376287,0.9977290771546267
0.08987013546251212,0.0162536213945118,0.9958208566521961
0.10742892620290045,0.03699786593286528,0.9935241233766324
0.0946202247716186,0.03564923337219057,0.9948749394894533
0.1048750115119164,0.042007338683380545,0.9935978137340659
0.612451304088627,0.18959818451463512,0.7674346412228827
0.7050820177870782,0.14727388225203067,0.6936640049762689
0.2759451703106736,0.09892524692425471,0.9560690657599943
0.10408165223268664,0.11938518022325988,0.9873774295635757
0.08280246397444474,0.09278512470592694,0.992237205809713
0.09518915679841695,0.07070006209378242,0.9929453789851391
0.08692226674717893,0.04870918141418633,0.9950235852428282
0.11783148710453911,0.021294184958275224,0.9928052670759234
0.14001198062616854,0.024174529926096266,0.9898546546761244
0.17293865111006804,0.027973893644504748,0.9845352630691274
0.15043473513320618,0.04254380457294409,0.9877041131623687
0.10774994845025107,0.025390684616859494,0.993853742632011
0.08916671949127018,0.011343436214803186,0.9959521186231826
0.050146822539162195,0.0074477812747130645,0.9987140865849995
0.03922116992052951,0.01123747407021395,0.9991673628609904
0.05772697715749002,0.01260927336132614,0.9982527747687746
0.06033436693739835,0.014113627381534394,0.9980784386451791
0.033837845171880265,0.002910651771084179,0.9994230977620998
0.06950477317368978,0.010677715049225253,0.9975244723350909
0.07669914796668106,0.022741294734581054,0.9967949007769754
0.5803921413005656,0.0860559496651506,0.8097773372006489
0.6025229828683681,0.007337972427682159,0.7980677974182737
0.2512718695861862,0.3054524676370855,0.9184558985433531
0.13113033867241886,0.17977027101052467,0.974929476393272
0.10290076271187229,0.11794063197403228,0.9876747644659556
0.0971511652886961,0.07731775876591526,0.9922618682900519
0.09573754638444502,0.03153695386450991,0.9949069015507102
0.11336670148485857,0.011180056707923268,0.9934903106354135
0.12788698631078674,0.015781420554256246,0.9916631814772767
0.16413018552580372,0.021053554055732084,0.9862139879665506
0.1554483970197107,0.020788854338323236,0.9876252423866566
0.13562000156685802,0.01068083613699957,0.9907033536404427
0.08387985894414766,0.0014315199196779339,0.9964748466540587
0.05555031754237305,0.009981454715343912,0.9984059959669247
0.0481571782237121,0.008616516088603105,0.998802604039469
0.026792869391918446,0.01668125916243132,0.9995018147769934
0.05512007667425288,0.01874379810400351,0.998303785017397
0.052922333416932296,0.017896650333179814,0.9984382487327691
0.07609563498864681,0.008332951278922189,0.9970657030801218
0.09143047918304029,0.03936719255537239,0.9950330103200938
0.6886067793881675,0.152521843022029,0.7089131052405641
0.5297541385826059,0.0502347463644506,0.8466622838607495
0.5559382007795018,0.07584048550690753,0.8277565690902893
0.335119290785904,0.3141869908786453,0.8882463598044041
0.15407910211971887,0.10355851623393311,0.982616539655937
0.13095252906868063,0.0835121539933906,0.9878649478880706
0.10857579755252215,0.04208928546640431,0.993196752025882
0.10907320515148514,0.004530400425854203,0.9940233957960766
0.11281889237555581,0.016801158242395777,0.9934735117781786
0.12763726493201086,0.025993679948774513,0.9914802354073409
0.16632349994796303,0.010244098592690532,0.9860180281359379
0.17440144508994238,0.004618919077563382,0.984663801272848
0.14688459600002976,0.005779276288758082,0.9891367526401422
0.12564378129674925,0.010003961428723415,0.9920249800167268
0.08983714034974978,0.006297620995924253,0.9959365583126122
0.06687053771258179,0.003771685746349601,0.9977545317224378
0.053122986990365564,0.0014885923368579725,0.9985868677015918
0.061974231045355294,0.012968205539834113,0.9979934971388409
0.08985738293283864,0.008946808118704944,0.9959144568470467
0.089657712251292,0.021693124305430887,0.9957363621921886
0.13294271805519056,0.026557649186860047,0.990767846160626
0.6477227337272733,0.19105615797742836,0.7375315618410996
0.510461511720737,0.12327815165851654,0.8510179448022467
0.4960122061577684,0.052364440807176345,0.8667351710190693
0.3259461512265111,0.06894269688395055,0.9428711529403114
0.14413986645885898,0.033630883912575085,0.9889856735789864
0.12483238193944604,0.023689944645233402,0.9918949858437787
0.12923050959455532,0.04479790776451732,0.9906021516481042
0.12181047554645386,0.03544039397751752,0.9919204537269432
0.1220118170538522,0.0269487879367141,0.9921627282497358
0.12562600887128791,0.01123276649549873,0.9920140779504737
0.16157998208753818,0.020903967408160702,0.9866381978897784
0.16595057767502158,0.021569010147704095,0.9858981608516038
0.15746041867136315,0.01390134554983743,0.9874274500659495
0.15531339606526726,0.02036759511320739,0.9876552587173208
0.1222269931069522,0.01025319324038493,0.9924492098764593
0.12146711204717801,0.020839103282362346,0.9923766787189758
0.10885944566616246,0.027322257916410648,0.9936815965446905
0.1043320512753343,0.012042612390301754,0.9944696066564822
0.14002317866121275,0.013102413625357015,0.9900615315195316
0.14001118876151974,0.015336798467262432,0.9900311356893584
0.15561201042867143,0.009514891734600768,0.987772427761388
0.630568266575876,0.2305515155243888,0.74110030351964
0.47186218961078485,0.1809037035390167,0.8629136249136314
0.4548888704775025,0.1890213230982904,0.8702568901938517
0.3080697992072608,0.167723661285468,0.9364623709799533
0.1458954795842751,0.08970421974958359,0.9852246758968194
0.13443953863684172,0.079936464120939,0.9876923469152504
0.13496307194208113,0.08099466765776846,0.9875347249707043
0.12175377973338627,0.028711986688888597,0.9921449687122398
0.11092816312444628,0.033365364484029866,0.9932681888989922
0.11240222737840957,0.005995174561722265,0.993644703685551
0.14497362944520864,0.009823472973680077,0.9893867525615141
0.14850028495038517,0.009394793038505147,0.9888677379879567
0.14841693385044774,0.02105946509783865,0.9887006183249937
0.14704434683048007,0.031476204210596256,0.9886289539729708
0.1575835462403466,0.028646059706190236,0.9870900816124261
0.16336107428386332,0.02916477012088363,0.9861351710554788
0.17644554284519035,0.017666769731439488,0.9841518458334175
0.1716092185386912,0.025445509882113256,0.9848364342058934
0.16803019579658202,0.007364476490807902,0.9857543394713405
0.17335646613574565,0.0018287817135996716,0.9848574471497742
0.16149156527756808,0.010540268795059482,0.9868178033851684
0.6116437929748776,0.271672046745937,0.7430250127231106
0.4635099742526806,0.22970839716151806,0.855799366698624
0.46487473836827536,0.25150697691538165,0.8489026553085538
0.3173893472485798,0.31990693436435613,0.8927057497287224
0.16577546634147647,0.15356309699103393,0.9741339076337444
0.15508613179185043,0.11811449528568913,0.980814588864403
0.15096245724686255,0.09867442165048766,0.9836024069785165
0.13994606650329863,0.06544489763534224,0.9879939594166323
0.11630338400992615,0.032698358705507434,0.9926753448161217
0.12639152325258962,0.026703331360285427,0.9916209532599404
0.1413145940865868,0.018809504726253947,0.9897860314381569
0.15018916254242135,0.0251894572762649,0.9883363327819804
0.16104491682018052,0.035080388631478984,0.9863234262146701
0.1652080376560857,0.05057099694503195,0.9849613589181105
0.188038542477422,0.028850100119431607,0.9817378358126295
0.21069832072995023,0.024537070409720096,0.9772431375135296
0.2191018475278024,0.014042380250813138,0.9756009388919197
0.2084731927848188,0.011945866868636294,0.9779551237939604
0.19868430260793363,0.0006807962219978985,0.9800633063295978
0.19747809620846524,0.020729441580098013,0.9800881040853713
0.1850909547794796,0.0339562178015512,0.9821345700724695
0.6196406532239922,0.2426113873247878,0.7464483743786212
0.4741655255605263,0.23476005401155484,0.8485604111731833
0.4497029171280832,0.26759475833715785,0.8521504160868375
0.4190706420461269,0.4147322222448429,0.8076985705118596
0.1772990210345107,0.2006937980863658,0.963476546964104
0.1525922931942346,0.15450373954583654,0.9761373809685177
0.15199443606508653,0.11173588218092645,0.982045204681794
0.15584991972367357,0.111046703246352,0.9815189413456273
0.13650061966272056,0.0848549606832554,0.9869990964935765
0.13766980927283493,0.06677273974216451,0.988224885763411
0.12123910007403581,0.05450940499900389,0.9911255245325351
0.14985207993058303,0.06116755068238114,0.986814513920421
0.15822746635779908,0.07664291190008282,0.9844236552142923
0.19283941021874457,0.0763115058379139,0.9782584095949479
0.20485701186827743,0.08601800784706684,0.9750048753798221
0.23573374063414085,0.04274210049874743,0.9708772921289234
0.23479660454879142,0.03356126047565717,0.9714649742979125
0.22674667558935696,0.022635672827367694,0.9736906959732271
0.22256377917162937,0.02614757189674644,0.9745674264435207
0.21986082512359878,0.042840039720033495,0.9745901438926807
0.2089499316367756,0.07083667089896892,0.9753574176295262
0.6240284372102894,0.22018949578418184,0.7497366841092888
0.4877521620779048,0.20135859267770034,0.8494424910158341
0.48852918506364745,0.24315289989517896,0.8379832352819557
0.4609813402138947,0.3312890856266578,0.8232519333225126
0.21133720760117763,0.20147816001157307,0.9564220489520763
0.17079512458341864,0.15175421722542382,0.9735500413295832
0.17412541481440422,0.14749447355255363,0.9736147699101358
0.15383018761344444,0.1310495197529539,0.979368315166124
0.17093280138107383,0.10721980015588689,0.979431412538188
0.14970121276780676,0.1164731761231352,0.9818470075014931
0.13778654085986525,0.0989379074494864,0.9855080718225444
0.15404219918887752,0.11425913108042948,0.9814356075840123
0.1870721413022527,0.11870989669056334,0.975147155241867
0.21917979065711574,0.11117546869875229,0.9693297862580701
0.24393536755788725,0.10740603425011382,0.9638254407625179
0.27421849652419894,0.06650466567213696,0.9593650742068137
0.2716256195844686,0.03979723606002076,0.9615797953302349
0.2501636924728871,0.03934368683422994,0.9674038460098351
0.24739730100317547,0.05030548036535048,0.9676073243323221
0.22810892327305762,0.07778589667940754,0.970523401779157
0.22873843202889188,0.09883330532803371,0.9684579017545883
0.6208986005915129,0.2611502522395695,0.7391112727720436
0.4940165800787902,0.20926191847385578,0.8438939910225085
0.5135877871436455,0.2362287671659718,0.8248779027590317
0.5296264015008456,0.32472314616109227,0.7836139056834731
0.2296283915806519,0.16650471524106478,0.9589301234097168
0.19163414517262042,0.1486750724167004,0.9701402358658506
0.17941195625888462,0.1339088714841969,0.9746177528083454
0.1772773460624352,0.12590383122123072,0.9760742634947791
0.1516010959112312,0.13425389107955388,0.9792818799755835
0.147386299655889,0.13772699391283594,0.97944298140396
0.15593130350504245,0.14227464721579763,0.9774678272694394
0.1610276947621065,0.14845858530057848,0.9757203133942394
0.18127035507264022,0.14065860683486173,0.973322256344277
0.23166758099065002,0.15153434898529108,0.9609201179055129
0.26893529058723165,0.12210162342724645,0.9553873575849704
0.2967289380790888,0.1204678131053681,0.947332804938194
0.27623920914470945,0.0954626076615926,0.9563361280792201
0.2566577041697018,0.09177378993125504,0.9621353305912802
0.2488036486010455,0.10425015342028146,0.9629271259834024
0.24550958606731238,0.13173457672630207,0.9604015016876011
0.24460274304906074,0.14434256736309317,0.9588194414695115
0.618254040839796,0.2674220757526342,0.7390854986978274
0.490543772290392,0.19218360467185894,0.8499601576323697
0.5153988906699137,0.19554855350821268,0.8343409055758131
0.5807592807373302,0.2809576236510377,0.764055934830573
0.2855611014671809,0.1317005092162245,0.9492680512905918
0.19483726414649957,0.09085607856017856,0.9766184585028965
0.17312713062712617,0.0852660964236602,0.9812016558493412
0.16318011867432758,0.07252732530339334,0.9839268448181338
0.1534958111008054,0.09517666381121465,0.9835550003127801
0.13009597454160998,0.12243409040589497,0.9839130708119239
0.13291271920082082,0.12438529330030637,0.9832916697934753
0.15164640507868873,0.11688418416755171,0.9814995951696548
0.18491240134926537,0.10500710353753935,0.9771289126998058
0.23746212470499956,0.10623703027856546,0.9655700040536566
0.2768024705735964,0.11386052956122283,0.9541573099297574
0.30818593911067316,0.09091185167054441,0.9469722605020199
0.2920765638786529,0.10631820947632001,0.9504671057783056
0.2560211624582324,0.10026290184241829,0.9614574951019275
0.22941380381401122,0.11536914509933904,0.9664674164081447
0.22118353702743082,0.12937915295696084,0.9666120616504712
0.22545015234993768,0.13347279269326803,0.9650685169541331
0.5950151695809622,0.2611433813002393,0.7601059678568618
0.49176948503557794,0.18778834195424254,0.8502342690187917
0.5373897986189082,0.17592814947029511,0.8247796618275008
0.6759742845684509,0.13884416326927485,0.7237272033910471
0.29420886758338627,0.061865751464983,0.953736740946355
0.23014835104687165,0.009746866938049565,0.9731067439368088
0.18750524029783552,0.006490544700547562,0.9822421583755917
0.1656287162985852,0.0016991354060716145,0.9861867172478824
0.1401881476526382,0.05078635950675598,0.9888215354379032
0.1262852661442059,0.060218335856349774,0.990164523491717
0.1476776171608237,0.07451049359736885,0.9862248768580002
0.17217506636909305,0.07052199316302123,0.98253874987255
0.21098410700364184,0.06308156519708341,0.9754519069252784
0.24271271113001963,0.03926630597800423,0.9693032018263208
0.29340888211291866,0.05195768307853046,0.9545740553075798
0.31358408214363476,0.0893068188856972,0.9453514243532147
0.29048608739125364,0.09397520063930168,0.952253377361784
0.24685068950910888,0.1034805606301196,0.9635125897779195
0.21867598918369827,0.11576885375047721,0.9689057664478172
0.22001448484550729,0.09361379875676963,0.9709943785318704
0.23645949396615837,0.09842257389407193,0.9666436285732887
0.5679224001241524,0.27951411451232,0.7741679451033967
0.4736866020379534,0.19469779365460566,0.858902655832293
0.5201715726664204,0.1478988114875686,0.8411584134693699
0.3569079292295485,0.00795881077690287,0.934105661787837
0.24034149660787574,0.027021214940135957,0.9703122275594828
0.19305394022387246,0.0325454159206892,0.9806482407400663
0.18200837406451298,0.012403208899726525,0.9832187509295081
0.15429948356323922,0.0035983167495395397,0.9880175714473338
0.1455692628096105,0.021827665047136235,0.9891072453296744
0.14827808213266902,0.016861951798065142,0.988801944243951
0.17749533631935585,0.006171219027840094,0.9841022922646756
0.20441943759941716,0.0013610211293521635,0.9788824450121801
0.25086591419725013,0.013569164694541603,0.9679267383761387
0.26032577880285873,0.011186191784634689,0.9654560362875373
0.2749295173366805,0.04223319124000447,0.960536369980182
0.25367626760341483,0.06815901774774119,0.964884811547194
0.217823517936155,0.09711841142734279,0.9711441340994379
0.20788835739870543,0.09511245671176073,0.9735173606240011
0.20822123522660832,0.07884899000197224,0.9748983300715898
0.2106059634867754,0.07286097020765048,0.9748519924399841
0.555603837858836,0.26844453610892854,0.786919250234606
0.4506314108883275,0.19422887574562955,0.8713245522463969
0.5064164231536198,0.15153854795906704,0.8488689385545637
0.40988134587456976,0.017271538405020867,0.911975315600798
0.2862621358298709,0.03620442506266462,0.9574670903984129
0.21574515141097583,0.04207492473645427,0.9755427875552546
0.20277291209917583,0.01999074403601486,0.9790217138918352
0.18198917451677724,0.009454645407036362,0.9832550788269183
0.17101553009198403,2.634938786903148e-05,0.9852683328784434
0.181906154443076,0.008744149143882059,0.9832770163242308
0.2048587821646921,0.014193347735930104,0.978688626811432
0.2168517813767251,0.016906650163174372,0.9760581284401053
0.23887180202907368,0.02626605404770114,0.970695810540123
0.24177138717180638,0.009426099008813572,0.9702874548310395
0.2417167162981153,0.008321180513961338,0.9703111805070117
0.22110852427885289,0.04113998291950009,0.9743810970542333
0.197703216184925,0.0870984858519635,0.9763848073748547
0.18304760619627516,0.07238084111499803,0.9804359171844425
0.17878114241724727,0.06150363596329219,0.9819646663089658
0.20532912473777082,0.04404220671926752,0.9777015058604127
0.5267680245204368,0.2742163085195451,0.8045625298786603
0.43988523725217415,0.18913486274408264,0.8779117163715129
0.4909714080978348,0.15903348556814162,0.8565368800574071
0.4479194963931137,0.013114947496903008,0.8939776970948957
0.3062695237561136,0.057252627664946806,0.9502216138583999
0.23576437233245773,0.056412114581248805,0.9701715487825618
0.21545711392994665,0.05989941630775189,0.9746744543605155
0.1962774850010825,0.06830072491612085,0.9781667341806213
0.19081234372985026,0.055987781389838814,0.9800285801012975
0.2099979969970256,0.057006525251105764,0.9760384712377029
0.21211610888574708,0.04507280699041072,0.9762044859665289
0.21303114141251986,0.0218107798816387,0.9768019362539336
0.2307276797291104,0.03219385348820334,0.9724856264256049
0.20161637600278773,0.05030320274154132,0.978171981157427
0.17602398503586392,0.06127827339366383,0.9824767324990374
0.16327238641711406,0.08838056442331879,0.9826143717989658
0.14560858361927664,0.07989176614201135,0.9861112746942398
0.14840808572124958,0.10183155372027962,0.9836693421874387
0.14205688796597873,0.09385847809453901,0.9853986130856884
0.1593755096041454,0.07705994193079423,0.9842058790151793
0.4984058253951837,0.2211418365078705,0.8382648276994998
