U1,U2
0.00030612906693466184,0.9996938709330654
0.00046044474379004665,0.99953955525621
0.000929181159940593,0.9990708188400593
0.002107446233531755,0.9978925537664682
0.0035076317247033765,0.9964923682752966
0.0049263263323035345,0.9950736736676966
0.005407238357802268,0.9945927616421978
0.002548376395204789,0.9974516236047951
0.0017600576636891878,0.9982399423363107
0.0015041309903737377,0.9984958690096263
0.0015019770574365345,0.9984980229425635
0.0006337910653172006,0.9993662089346828
0.0008328067771563328,0.9991671932228438
0.0017179466659904019,0.9982820533340097
0.9535177038660931,0.04648229613390689
0.9526644685995683,0.047335531400431737
0.961757674823144,0.03824232517685593
0.9710011213117802,0.0289988786882198
0.9763534936559799,0.02364650634402003
0.97928900235886,0.02071099764114002
0.9985858763668376,0.0014141236331623702
0.9992820256353839,0.0007179743646160841
0.9946895319349106,0.005310468065089464
0.9828982017385351,0.0171017982614648
0.9758108313910134,0.02418916860898661
0.9779430374907685,0.02205696250923145
0.9827692267729808,0.017230773227019148
0.9750249285627028,0.0249750714372971
0.987260797022846,0.012739202977154047
0.9984763210568272,0.0015236789431728296
0.9925822499291281,0.007417750070871816
0.9205840209675491,0.07941597903245091
0.7056903371827657,0.29430966281723436
0.605261162065617,0.39473883793438297
0.9530526555651376,0.04694734443486244
0.07340914512889608,0.9265908548711039
0.005029151045313411,0.9949708489546867
0.00598112414793617,0.9940188758520638
0.0029592242573578263,0.9970407757426422
0.002028861804289135,0.9979711381957109
0.0010208549686636609,0.9989791450313364
0.0006190294048691547,0.9993809705951309
0.0011431022471794761,0.9988568977528206
0.0019426480245161156,0.998057351975484
0.0036144273031872625,0.9963855726968128
0.009107964705620992,0.990892035294379
0.01002937183222844,0.9899706281677715
0.00746035328108302,0.9925396467189169
0.003790838676936551,0.9962091613230634
0.0037939912082438844,0.9962060087917561
0.002692115868992144,0.9973078841310078
0.001645505834691335,0.9983544941653086
0.0010329189279735273,0.9989670810720264
0.0018092688995249829,0.998190731100475
0.9485720502507226,0.05142794974927739
0.9541125759727827,0.0458874240272174
0.9622838848279519,0.0377161151720482
0.971233257207495,0.028766742792505042
0.9764167893031712,0.023583210696828883
0.9689015382940257,0.031098461705974256
0.9828502856404252,0.017149714359574905
0.9886098177456443,0.011390182254355612
0.996424915343367,0.0035750846566330566
0.9994734694781952,0.0005265305218048733
0.9963647223057549,0.0036352776942451767
0.9862068571740793,0.013793142825920748
0.9811820599383092,0.018817940061690762
0.9733567837190056,0.02664321628099452
0.9598981429674427,0.040101857032557336
0.9825295341163764,0.01747046588362353
0.9842544853525994,0.015745514647400642
0.8894974915954457,0.11050250840455432
0.5807158789538185,0.41928412104618146
0.510222932600395,0.4897770673996051
0.9391686107093788,0.060831389290621256
0.0668021897031752,0.9331978102968248
0.0023712648976522157,0.9976287351023478
0.005595930936184287,0.9944040690638157
0.004518516018705908,0.9954814839812941
0.0033934087445630853,0.9966065912554369
0.001397697511387277,0.9986023024886128
0.0018561710107458012,0.9981438289892542
0.004482570901434613,0.9955174290985654
0.00603966009486779,0.9939603399051322
0.009664943806853862,0.9903350561931461
0.012711023020162094,0.987288976979838
0.015668564880572857,0.9843314351194271
0.015476589134456542,0.9845234108655435
0.011668556849576564,0.9883314431504234
0.008751136939080029,0.99124886306092
0.004322773174415363,0.9956772268255846
0.00408310632152667,0.9959168936784734
0.002385726852947573,0.9976142731470525
0.0021586589289310275,0.9978413410710689
0.9607999441808724,0.0392000558191275
0.9675940073481063,0.032405992651893756
0.9742845523863389,0.025715447613661045
0.9879709036034748,0.01202909639652522
0.9851160637474302,0.014883936252569863
0.9852604326407337,0.014739567359266256
0.9875180271649864,0.012481972835013533
0.9792835839076443,0.02071641609235573
0.9879273965792411,0.012072603420758984
0.9904826513267855,0.0095173486732145
0.9958593612934435,0.004140638706556394
0.9900737572330942,0.009926242766905773
0.9942207134696055,0.0057792865303944495
0.9598168355244175,0.0401831644755824
0.9477422738368796,0.05225772616312044
0.9726372818783707,0.027362718121629305
0.9602057445413507,0.03979425545864929
0.8413809221951478,0.15861907780485213
0.5816065362358536,0.41839346376414643
0.4501622177999293,0.5498377822000706
0.9543842576720201,0.04561574232797989
0.1324105269809002,0.8675894730190999
0.0011034204893230553,0.9988965795106769
0.0030398009520372915,0.9969601990479626
0.0012773726786533708,0.9987226273213468
0.0014623012171875412,0.9985376987828125
0.0007496936975682141,0.9992503063024317
0.003488884735676485,0.9965111152643235
0.004929444512312644,0.9950705554876873
0.0041725817071968895,0.9958274182928031
0.006922509493473922,0.9930774905065262
0.011404855196106444,0.9885951448038935
0.012946806611654307,0.9870531933883456
0.013172193312671849,0.9868278066873281
0.012784133584333234,0.9872158664156668
0.008650141543871281,0.9913498584561288
0.008484628786264938,0.991515371213735
0.006251076929206203,0.9937489230707938
0.004163203841278178,0.9958367961587219
0.0027822467443693938,0.9972177532556306
0.9908441770380587,0.00915582296194119
0.9903803963956815,0.0096196036043184
0.9940912256314482,0.0059087743685517285
0.9993629457204524,0.0006370542795475484
0.9981088582004843,0.0018911417995157247
0.9930215499868366,0.006978450013163453
0.9989818866906718,0.0010181133093282511
0.990496557551128,0.00950344244887207
0.9921120578069176,0.007887942193082503
0.9974492329557139,0.0025507670442861162
0.9982185837510588,0.0017814162489412926
0.9933440511647929,0.006655948835207175
0.9988692351371353,0.0011307648628646678
0.9791661656553448,0.020833834344655286
0.957143512137047,0.0428564878629531
0.9638418019502843,0.03615819804971565
0.9407938293306657,0.059206170669334375
0.8185634384333688,0.18143656156663124
0.6110834185273695,0.38891658147263053
0.49829274361182957,0.5017072563881705
0.9378680385064412,0.06213196149355877
0.22404117319547254,0.7759588268045274
0.02055270108540282,0.9794472989145971
0.007765022913699058,0.9922349770863009
0.005854236689216603,0.9941457633107834
0.0029431176242708406,0.9970568823757292
0.00099885733424668,0.9990011426657533
0.0020757545108055424,0.9979242454891943
0.004640710611147047,0.9953592893888531
0.0038448620521162793,0.9961551379478837
0.0057404283716663606,0.9942595716283336
0.008460632525545037,0.991539367474455
0.008314458391899184,0.9916855416081007
0.009723884018623464,0.9902761159813764
0.009222256502090772,0.9907777434979094
0.008104856205857483,0.9918951437941426
0.006419337278603359,0.9935806627213967
0.003385920049248025,0.9966140799507519
0.002499086378916957,0.997500913621083
0.00037729648642573384,0.9996227035135742
0.9920323014067061,0.00796769859329395
0.9935490471753406,0.006450952824659385
0.9880845877137071,0.011915412286292839
0.9941887629282827,0.005811237071717308
0.9921601432899804,0.007839856710019662
0.9857853663119835,0.014214633688016527
0.9842132374579591,0.015786762542040842
0.9866087573123626,0.013391242687637289
0.9954643971140291,0.004535602885970844
0.9971924110492878,0.0028075889507121698
0.9969406532501611,0.003059346749838834
0.9889196286885793,0.011080371311420692
0.9989538858502652,0.0010461141497348676
0.9917192091300855,0.008280790869914519
0.9890982875021921,0.010901712497807867
0.9921317253652189,0.007868274634781167
0.9639518713216051,0.0360481286783949
0.8201888976770506,0.17981110232294936
0.5839096376285565,0.4160903623714435
0.5320150897244934,0.4679849102755066
0.8507651360965965,0.14923486390340354
0.3342906165258839,0.665709383474116
0.027885391494350417,0.9721146085056497
0.01170558301204514,0.9882944169879548
0.007910371891184284,0.9920896281088157
0.004892066754117625,0.9951079332458823
0.0010272787166507981,0.9989727212833491
0.0012704399375508706,0.9987295600624492
0.004664038092116428,0.9953359619078836
0.003912785073363803,0.9960872149266362
0.004082726618707879,0.995917273381292
0.004427977798941204,0.9955720222010588
0.004608710379586161,0.9953912896204138
0.006794579209514635,0.9932054207904853
0.006712561218346201,0.9932874387816537
0.0061694746642114665,0.9938305253357885
0.006281214480630994,0.993718785519369
0.00289199579706035,0.9971080042029397
0.0005264419015489655,0.9994735580984511
0.0004637817691388052,0.9995362182308611
0.991189316910949,0.00881068308905093
0.987830125978875,0.012169874021125014
0.9860474412596496,0.013952558740350302
0.9918215936024054,0.00817840639759468
0.9853615213813616,0.01463847861863851
0.9780121592696872,0.021987840730312836
0.972476414732299,0.02752358526770106
0.9824108708204986,0.017589129179501395
0.9979033940350159,0.0020966059649841335
0.9989019307082453,0.001098069291754679
0.9898832408907076,0.010116759109292446
0.9857748612709464,0.014225138729053666
0.9873286542944663,0.012671345705533663
0.9792762493328403,0.020723750667159726
0.9892584230538941,0.010741576946105912
0.9931010578167856,0.006898942183214403
0.99487314755182,0.005126852448179961
0.8844897970959955,0.11551020290400463
0.5861860851507009,0.413813914849299
0.5008180718876143,0.49918192811238565
0.9015578874256844,0.09844211257431554
0.4169617838865389,0.5830382161134611
0.023948452548125818,0.9760515474518743
0.007267005773152591,0.9927329942268474
0.0060747498507502445,0.9939252501492498
0.0018353377900478085,0.9981646622099521
0.0016916985652093157,0.9983083014347907
0.003274928421643546,0.9967250715783564
0.0035406209641979315,0.9964593790358021
0.003862939408794577,0.9961370605912054
0.0017161340412205016,0.9982838659587795
0.0025134976386526555,0.9974865023613473
0.0038493984018630333,0.9961506015981371
0.003601200166718457,0.9963987998332816
0.0039004392068311042,0.996099560793169
0.00416636784122948,0.9958336321587704
0.00305823727672255,0.9969417627232775
0.002183902436799765,0.9978160975632003
0.0011927655974120763,0.998807234402588
0.0003106059008416224,0.9996893940991584
0.9866425707479097,0.013357429252090314
0.9862517502018145,0.013748249798185392
0.9904033691005656,0.009596630899434485
0.993247613997722,0.0067523860022779165
0.9731701348378733,0.02682986516212667
0.9611587869034913,0.03884121309650871
0.9566362242708535,0.04336377572914652
0.9690761334668967,0.03092386653310328
0.9912704653112455,0.008729534688754493
0.9950633272542465,0.004936672745753461
0.9942483239049855,0.005751676095014436
0.9812475723702275,0.018752427629772424
0.9766345670907779,0.023365432909222102
0.9718016794150474,0.02819832058495263
0.9695166582307462,0.030483341769253793
0.9750510434157629,0.02494895658423714
0.9886126868242384,0.011387313175761526
0.9091026725338602,0.09089732746613972
0.6371225352755182,0.3628774647244818
0.47854404186425303,0.5214559581357469
0.830259083945068,0.16974091605493205
0.5306283614961108,0.4693716385038891
0.015745853028316943,0.9842541469716831
0.002410892348880983,0.997589107651119
0.006099279677125692,0.9939007203228742
0.004731717531342401,0.9952682824686577
0.004127172825622196,0.9958728271743778
0.005127888192418979,0.9948721118075811
0.004514224793007604,0.9954857752069923
0.003637749427276852,0.9963622505727231
0.0021874797269585133,0.9978125202730416
0.0019102497759396452,0.9980897502240604
0.003830261448177389,0.9961697385518227
0.0036660661174805205,0.9963339338825195
0.0027457083517902037,0.9972542916482098
0.003453953987208045,0.996546046012792
0.003047648690610404,0.9969523513093896
0.0035115652096228043,0.9964884347903772
0.003803509880954826,0.9961964901190452
0.0019032236245050478,0.998096776375495
0.9865401384955619,0.013459861504438096
0.9909457165657357,0.009054283434264291
0.9956208330366849,0.004379166963315086
0.9934609069322088,0.0065390930677911635
0.9851126309371833,0.01488736906281668
0.9789746049915662,0.02102539500843379
0.962344576393618,0.037655423606381945
0.9804486155016036,0.019551384498396343
0.9918002913653958,0.00819970863460414
0.9941375468438464,0.0058624531561536465
0.9886683050131483,0.011331694986851756
0.9824532626913359,0.017546737308664
0.9768714793541762,0.023128520645823936
0.9600588282593723,0.03994117174062762
0.9619369743119358,0.038063025688064134
0.96909218596491,0.03090781403509006
0.9839630475500887,0.01603695244991132
0.9392010930956319,0.06079890690436815
0.6334036346427195,0.3665963653572805
0.4681614017310278,0.5318385982689722
0.8091726479123579,0.1908273520876422
0.6886460168534834,0.3113539831465167
0.009018967570923221,0.9909810324290769
0.0040233349430153715,0.9959766650569847
0.008741175573036171,0.9912588244269638
0.00696665360603131,0.9930333463939687
0.006354248741850643,0.9936457512581494
0.005503532394814121,0.9944964676051858
0.004622577897961409,0.9953774221020386
0.0046605584026177295,0.9953394415973822
0.003458303780335471,0.9965416962196646
0.0021566896378355294,0.9978433103621644
0.0037025782666061766,0.9962974217333938
0.004991881734182537,0.9950081182658175
0.005997431332115658,0.9940025686678844
0.005157180773764132,0.9948428192262359
0.0036773298023696,0.9963226701976303
0.0015232248504185681,0.9984767751495814
0.0026068468758254646,0.9973931531241746
0.001793772828812605,0.9982062271711875
0.9882570113558483,0.011742988644151688
0.9970962087907571,0.0029037912092428485
0.9960684777529049,0.003931522247095081
0.9902129180072219,0.009787081992778253
0.989124116305711,0.010875883694289051
0.9846405985987254,0.015359401401274545
0.972293162006058,0.02770683799394192
0.9800991115955253,0.01990088840447479
0.9946759349808901,0.005324065019109821
0.9985207704757836,0.001479229524216468
0.9924239202323056,0.007576079767694252
0.9962054508066052,0.0037945491933948656
0.9960455322170917,0.003954467782908426
0.9827635058979797,0.017236494102020303
0.9952478757683937,0.004752124231606331
0.9892842551732425,0.010715744826757526
0.9891759763413416,0.010824023658658432
0.9715287758840104,0.028471224115989617
0.6924169401564154,0.3075830598435846
0.4797491316596316,0.5202508683403684
0.7774995110613755,0.22250048893862454
0.7411543811162177,0.2588456188837824
0.022899636492702997,0.977100363507297
0.005598929261753768,0.9944010707382462
0.008747499272421374,0.9912525007275786
0.007740045255487016,0.992259954744513
0.003156018901461304,0.9968439810985387
0.005613403578556261,0.9943865964214437
0.0025439826904568976,0.997456017309543
0.001635850458476544,0.9983641495415234
0.0011863024912334968,0.9988136975087666
0.0024592392012894823,0.9975407607987106
0.0028661529988674053,0.9971338470011326
0.008421648900185388,0.9915783510998146
0.006930571208668071,0.9930694287913319
0.005303558047353873,0.9946964419526462
0.002468917574201908,0.997531082425798
0.0016332427910467793,0.9983667572089533
0.0021488155588714744,0.9978511844411285
0.0032683541650016354,0.9967316458349984
0.9970799444228066,0.002920055577193431
0.9965992181331726,0.0034007818668272617
0.9973896390146609,0.0026103609853390885
0.9927419830064703,0.00725801699352968
0.9984837061804551,0.0015162938195449553
0.9973999744791001,0.0026000255208998733
0.9898398398706639,0.010160160129336017
0.9945339958933701,0.005466004106629949
0.9903216228996161,0.00967837710038389
0.9979406389535024,0.002059361046497632
0.9952750549149706,0.0047249450850294665
0.9958436449883371,0.004156355011662937
0.9981227199409782,0.0018772800590218012
0.9989587920099604,0.0010412079900396637
0.9987597687663496,0.0012402312336503372
0.9957864203249529,0.0042135796750470255
0.9922554254367499,0.007744574563250083
0.9577501899166084,0.04224981008339153
0.6818363715322979,0.3181636284677022
0.43497530711288246,0.5650246928871177
0.651445609271488,0.3485543907285119
0.9425720118121845,0.05742798818781547
0.003848012863082855,0.9961519871369171
0.006571053877940505,0.9934289461220596
0.00879278403261135,0.9912072159673887
0.006039492791096842,0.9939605072089032
0.0031197444435801572,0.9968802555564198
0.0037437147342794185,0.9962562852657205
0.0027318724138968987,0.9972681275861032
0.0013916468240883898,0.9986083531759116
0.0007514451924856066,0.9992485548075144
0.0032287485871562425,0.9967712514128438
0.009562692996416076,0.9904373070035839
0.011248046046188077,0.9887519539538119
0.01002525967823778,0.9899747403217621
0.011500435675916418,0.9884995643240836
0.007694080860700163,0.9923059191392999
0.004604573098402344,0.9953954269015977
0.005762776283977373,0.9942372237160226
0.004488433782872511,0.9955115662171274
0.9850074236405909,0.014992576359409145
0.9853933410909689,0.014606658909031095
0.9933129253229684,0.0066870746770315475
0.9900309111763699,0.00996908882363009
0.9924558283027825,0.007544171697217612
0.9965802639409638,0.0034197360590362356
0.9829815657319498,0.017018434268050046
0.9766097940565945,0.023390205943405542
0.9597545761036678,0.040245423896332295
0.9729645135513041,0.027035486448695883
0.969338200907725,0.03066179909227503
0.9792074656944733,0.020792534305526765
0.9969705661670598,0.003029433832940161
0.9993004993739469,0.0006995006260530591
0.9967548218728748,0.0032451781271253094
0.9939494987450013,0.006050501254998755
0.9931271180601716,0.006872881939828429
0.947791907897051,0.052208092102948994
0.6087194725561073,0.3912805274438928
0.3174266178933556,0.6825733821066444
0.46165671299509076,0.5383432870049092
0.857161950114107,0.14283804988589302
0.010706547788057963,0.9892934522119421
0.003785654687931868,0.9962143453120681
0.00519832607023802,0.994801673929762
0.004136438677286724,0.9958635613227134
0.00573858728791419,0.9942614127120858
0.005080302642729676,0.9949196973572703
0.0037363846577788107,0.9962636153422212
0.002952760487353994,0.997047239512646
0.002044314203971478,0.9979556857960286
0.005430496327178941,0.994569503672821
0.008204179187470363,0.9917958208125296
0.012884172453022034,0.9871158275469779
0.014007779470611518,0.9859922205293885
0.01147689538042537,0.9885231046195747
0.01103097418962854,0.9889690258103715
0.01549443091569997,0.9845055690843001
0.010269927498907146,0.9897300725010929
0.008464716197087392,0.9915352838029127
0.9669533867667711,0.03304661323322881
0.9812041185649893,0.018795881435010667
0.9892908024210972,0.010709197578902775
0.9902002611794398,0.009799738820560198
0.9913449195365036,0.008655080463496386
0.9833130700154709,0.01668692998452918
0.9737108058631316,0.026289194136868275
0.9314295357585095,0.06857046424149042
0.9181822813525866,0.08181771864741334
0.9206796658211484,0.07932033417885176
0.9361101311419854,0.06388986885801458
0.9568797205867902,0.04312027941320984
0.9696090504086761,0.03039094959132385
0.9893786430371042,0.010621356962895801
0.989813195102357,0.010186804897643042
0.9837193065607664,0.016280693439233496
0.9879197124374306,0.012080287562569316
0.9149924849834599,0.08500751501654011
0.5471581114369733,0.45284188856302665
0.22658471566945856,0.7734152843305414
0.24303276385159936,0.7569672361484007
0.9951078394958935,0.004892160504106459
0.052635967621764576,0.9473640323782355
0.0073853928720084465,0.9926146071279915
0.003826358718415804,0.9961736412815843
0.00383023511322691,0.996169764886773
0.005945533024975891,0.9940544669750241
0.006298426380755312,0.9937015736192446
0.00501379282889142,0.9949862071711086
0.0035406209382341414,0.9964593790617658
0.0036435745033644587,0.9963564254966356
0.0051680332050762084,0.9948319667949237
0.009676258331571312,0.9903237416684287
0.011975495649844925,0.9880245043501551
0.013036306613573271,0.9869636933864268
0.015354508109082664,0.9846454918909173
0.011292185563359203,0.9887078144366408
0.011638315822117879,0.9883616841778822
0.009774651445632413,0.9902253485543675
0.00581964142993182,0.9941803585700683
0.9756856289150411,0.024314371084958895
0.986840800750577,0.013159199249422977
0.9894092263736399,0.01059077362636007
0.9887873167245904,0.011212683275409613
0.9897036378488607,0.010296362151139247
0.9875324463077372,0.012467553692262792
0.9882341140222923,0.011765885977707606
0.9302922303407001,0.06970776965930002
0.9201083495400268,0.07989165045997312
0.9347831727510466,0.06521682724895343
0.9373301628048586,0.06266983719514149
0.9559922053831955,0.044007794616804485
0.9702276347093418,0.029772365290658225
0.9748757087011924,0.025124291298807527
0.9742523062314986,0.02574769376850127
0.978510645934099,0.021489354065901033
0.9857087160768911,0.014291283923108834
0.8677445800800059,0.13225541991999415
0.432925985810417,0.567074014189583
0.15967050108706418,0.8403294989129357
0.1930339078155697,0.8069660921844303
0.9599351223615088,0.040064877638491196
0.08896896180158649,0.9110310381984136
0.0005938497775879096,0.9994061502224121
0.0013144482479101834,0.9986855517520898
0.0041952659138609905,0.9958047340861389
0.007261879910495679,0.9927381200895044
0.00580513808156997,0.9941948619184301
0.004124562654152735,0.9958754373458473
0.004614226996787605,0.9953857730032124
0.005294856000517597,0.9947051439994824
0.005323107774866375,0.9946768922251336
0.005691683701663102,0.9943083162983369
0.00862835105640873,0.9913716489435913
0.011215005174192773,0.9887849948258072
0.013068008347176314,0.9869319916528237
0.010933404481373763,0.9890665955186263
0.008367940865908724,0.9916320591340914
0.007252185108220067,0.9927478148917799
0.003822067890080883,0.9961779321099191
0.9976558214972554,0.002344178502744632
0.9919927065869643,0.008007293413035722
0.9857133271944661,0.014286672805533807
0.968610994574953,0.031389005425047085
0.9741784998596797,0.02582150014032024
0.9836429861373198,0.016357013862680184
0.9970292274154683,0.0029707725845316835
0.9729794746267041,0.027020525373295873
0.9753562385837014,0.024643761416298537
0.978959642988385,0.02104035701161504
0.9767376022594977,0.02326239774050233
0.9842145189221355,0.01578548107786446
0.9826750933925981,0.017324906607401883
0.9821532780276429,0.017846721972357146
0.9766533723504778,0.023346627649522198
0.9781271015306484,0.02187289846935157
0.9788667819956132,0.021133218004386896
0.8467708428810592,0.1532291571189407
0.3802622458029562,0.6197377541970438
0.15101586603333395,0.8489841339666659
0.12628936439889513,0.8737106356011048
0.698769305395826,0.301230694604174
0.02376464273449196,0.9762353572655081
0.002837395157886118,0.9971626048421138
0.0044653962350571326,0.995534603764943
0.002712950089268998,0.997287049910731
0.003730200872346384,0.9962697991276536
0.004356111393260053,0.9956438886067399
0.005569557576758515,0.9944304424232415
0.003566670520800753,0.9964333294791993
0.0034898286038687496,0.9965101713961312
0.004280598871400397,0.9957194011285997
0.0036844683024894616,0.9963155316975105
0.005850032032406924,0.994149967967593
0.004900452320864768,0.9950995476791351
0.005195481539323395,0.9948045184606765
0.006858969979117348,0.9931410300208826
0.0047620692802481865,0.9952379307197519
0.004543517364101835,0.9954564826358981
0.0047564390761325424,0.9952435609238675
0.9802839500009276,0.019716049999072335
0.9728394411289343,0.027160558871065787
0.9642799143183316,0.035720085681668304
0.9460368090048383,0.05396319099516166
0.9552867896054686,0.04471321039453144
0.976097940912594,0.023902059087405916
0.9802087985026177,0.01979120149738235
0.9899328805176159,0.010067119482384092
0.9952081501720439,0.004791849827956084
0.9988321047167069,0.001167895283293032
0.9899815510345296,0.01001844896547051
0.9960883230764923,0.003911676923507675
0.9925143719253361,0.007485628074663837
0.9784447264527778,0.02155527354722217
0.9782258622616731,0.021774137738326895
0.9790460886293649,0.020953911370635077
0.9834774996513717,0.016522500348628382
0.8381131710895434,0.16188682891045653
0.3761141431241765,0.6238858568758235
0.12884897003763637,0.8711510299623636
0.11605290272818582,0.8839470972718141
0.6863582798995223,0.31364172010047775
0.025814857074864233,0.9741851429251358
0.0006607494837961376,0.9993392505162039
0.0011781567061659045,0.9988218432938342
0.0011406867993369485,0.998859313200663
0.004231614205792651,0.9957683857942072
0.004594069102302889,0.9954059308976971
0.006883075111642182,0.9931169248883579
0.004942156866959097,0.995057843133041
0.004898086557924801,0.9951019134420751
0.003757932784269749,0.9962420672157302
0.0029157456006086496,0.9970842543993913
0.0029285075007240637,0.997071492499276
0.002834067269654537,0.9971659327303455
0.0039381486729855985,0.9960618513270143
0.0031600626217775317,0.9968399373782225
0.004930374131036141,0.995069625868964
0.005604215083287688,0.9943957849167123
0.0045927816104113575,0.9954072183895886
0.9708448693810574,0.02915513061894255
0.9724842704556375,0.027515729544362485
0.9552784198393615,0.044721580160638576
0.9449415407132975,0.055058459286702575
0.9623586050705053,0.03764139492949483
0.9838309937711229,0.016169006228877063
0.9862357043938893,0.013764295606110654
0.9814677797453503,0.018532220254649744
0.9950504551771585,0.0049495448228414
0.9972262742669619,0.002773725733038127
0.9904938788692106,0.009506121130789486
0.9897902807080511,0.010209719291948981
0.987476940351204,0.01252305964879593
0.9841896917583677,0.0158103082416323
0.9700410490661041,0.02995895093389586
0.9758723474372194,0.02412765256278061
0.9873624263130636,0.012637573686936361
0.8625854273598197,0.13741457264018025
0.3736808096168865,0.6263191903831135
0.1407361540607516,0.8592638459392484
0.15309231961923433,0.8469076803807657
0.7320594265488087,0.2679405734511912
0.0832925695125758,0.9167074304874242
0.0034979998392841334,0.9965020001607159
0.0010418230806972185,0.9989581769193027
0.0005798485273814121,0.9994201514726186
0.0012699738073199036,0.9987300261926801
0.004271268955712059,0.9957287310442879
0.00413176744486359,0.9958682325551363
0.004170379711857625,0.9958296202881424
0.0033512041382778696,0.9966487958617222
0.0023861697033593534,0.9976138302966406
0.0013607088855686136,0.9986392911144315
0.0031857362145047544,0.9968142637854952
0.004708277273171977,0.995291722726828
0.006395386762930388,0.9936046132370696
0.0058194964162592774,0.9941805035837407
0.006541979115960574,0.9934580208840394
0.004295215680698179,0.9957047843193018
0.0026837778636878353,0.9973162221363122
0.9807121068150865,0.019287893184913432
0.9810438964719048,0.018956103528095063
0.9822795074516008,0.017720492548399136
0.9910710975117079,0.008928902488292098
0.992523136885624,0.007476863114376032
0.9899119095175778,0.010088090482422294
0.9970675349890348,0.0029324650109651294
0.9933369327563768,0.006663067243623211
0.9948189028651395,0.005181097134860454
0.9937289328280261,0.006271067171973961
0.9916093419406193,0.008390658059380633
0.9967595879660773,0.0032404120339226696
0.9975292520746161,0.0024707479253840018
0.9923945981712182,0.007605401828781779
0.974483107977783,0.02551689202221706
0.9766272582976826,0.02337274170231738
0.984119393334787,0.015880606665212967
0.8735845787281302,0.12641542127186972
0.3652682382762415,0.6347317617237584
0.1539176711780831,0.8460823288219168
0.14697312364952997,0.85302687635047
0.7600646303248639,0.23993536967513607
0.22666694913074906,0.773333050869251
0.010445067976462996,0.9895549320235371
0.0036963705058745493,0.9963036294941254
0.0008619200655572877,0.9991380799344428
0.0007605997651739332,0.999239400234826
0.0010365576204210275,0.998963442379579
0.0013212540740572076,0.9986787459259429
0.0026591816113884404,0.9973408183886115
0.0010979518194731434,0.9989020481805269
0.0004814610336705827,0.9995185389663294
0.0008722737153517846,0.9991277262846482
0.001354583535509075,0.998645416464491
0.005544141683486087,0.994455858316514
0.006112885281343628,0.9938871147186563
0.0062251839536664145,0.9937748160463336
0.005506531528372341,0.9944934684716278
0.003957365069291952,0.996042634930708
0.0018318989419214122,0.9981681010580786
0.9935412252840989,0.006458774715901092
0.994304261295594,0.00569573870440594
0.9918840617457847,0.008115938254215324
0.991229527890072,0.008770472109928028
0.9921124672895665,0.007887532710433616
0.9828042525355648,0.017195747464435307
0.9978329266329403,0.002167073367059646
0.999150748541206,0.0008492514587939654
0.997454828965156,0.0025451710348439937
0.9973073362483511,0.0026926637516490187
0.9941463577453981,0.005853642254601895
0.9916771208961674,0.008322879103832587
