xPlot,yPlot
5.809033705173464,-5.177112504233192
5.809033705173464,-5.105706882353153
5.809033705173464,-5.034301260473114
5.809033705173464,-4.962895638593075
5.809033705173464,-4.8914900167130355
5.809033705173464,-4.820084394832997
5.809033705173464,-4.748678772952958
5.809033705173464,-4.677273151072918
5.809033705173464,-4.60586752919288
5.809033705173464,-4.53446190731284
5.809033705173464,-4.463056285432801
5.809033705173464,-4.391650663552762
5.809033705173464,-4.320245041672723
5.809033705173464,-4.2488394197926835
5.809033705173464,-4.177433797912645
5.809033705173464,-4.106028176032606
5.809033705173464,-4.034622554152567
5.809033705173464,-3.9632169322725277
5.809033705173464,-3.8918113103924883
5.809033705173464,-3.8204056885124498
5.809033705173464,-3.7490000666324104
5.809033705173464,-3.677594444752371
5.809033705173464,-3.6061888228723324
5.809033705173464,-3.534783200992293
5.809033705173464,-3.4633775791122536
5.809033705173464,-3.391971957232215
5.809033705173464,-3.3205663353521757
5.809033705173464,-3.2491607134721363
5.809033705173464,-3.177755091592098
5.809033705173464,-3.1063494697120584
5.809033705173464,-3.0349438478320194
5.9380579711663,-10.104100413955889
5.9380579711663,-10.03269479207585
5.9380579711663,-9.96128917019581
5.9380579711663,-9.889883548315773
5.9380579711663,-9.818477926435733
5.9380579711663,-9.747072304555694
5.9380579711663,-9.675666682675654
5.9380579711663,-9.604261060795615
5.9380579711663,-9.532855438915576
5.9380579711663,-9.461449817035538
5.9380579711663,-9.390044195155498
5.9380579711663,-9.318638573275459
5.9380579711663,-9.24723295139542
5.9380579711663,-9.17582732951538
5.9380579711663,-9.104421707635343
5.9380579711663,-9.033016085755303
5.9380579711663,-8.961610463875264
5.9380579711663,-8.890204841995224
5.9380579711663,-8.818799220115185
5.9380579711663,-8.747393598235146
5.9380579711663,-8.675987976355108
5.9380579711663,-8.604582354475069
5.9380579711663,-8.53317673259503
5.9380579711663,-8.46177111071499
5.9380579711663,-8.39036548883495
5.9380579711663,-8.318959866954913
5.9380579711663,-8.247554245074873
5.9380579711663,-8.176148623194834
5.9380579711663,-8.104743001314795
5.9380579711663,-8.033337379434755
5.9380579711663,-7.961931757554717
5.9380579711663,-7.890526135674677
5.9380579711663,-7.819120513794639
5.9380579711663,-7.747714891914599
5.9380579711663,-7.67630927003456
5.9380579711663,-7.6049036481545205
5.9380579711663,-7.533498026274482
5.9380579711663,-7.462092404394443
5.9380579711663,-7.390686782514404
5.9380579711663,-7.319281160634365
5.9380579711663,-7.247875538754325
5.9380579711663,-7.176469916874286
5.9380579711663,-7.105064294994247
5.9380579711663,-7.033658673114209
5.9380579711663,-6.962253051234169
5.9380579711663,-6.89084742935413
5.9380579711663,-6.819441807474091
5.9380579711663,-6.748036185594052
5.9380579711663,-6.676630563714013
5.9380579711663,-6.605224941833974
5.9380579711663,-6.533819319953935
5.9380579711663,-6.462413698073895
5.9380579711663,-6.391008076193856
5.9380579711663,-6.319602454313817
5.9380579711663,-6.248196832433779
5.9380579711663,-6.1767912105537395
5.9380579711663,-6.1053855886737
5.9380579711663,-6.033979966793661
5.9380579711663,-5.962574344913622
5.9380579711663,-5.891168723033583
5.9380579711663,-5.819763101153544
5.9380579711663,-5.748357479273505
5.9380579711663,-5.676951857393465
5.9380579711663,-5.605546235513427
5.9380579711663,-5.5341406136333875
5.9380579711663,-5.462734991753348
5.9380579711663,-5.39132936987331
5.9380579711663,-5.31992374799327
5.9380579711663,-5.248518126113231
5.9380579711663,-5.177112504233192
5.9380579711663,-5.105706882353153
5.9380579711663,-5.034301260473114
5.9380579711663,-4.962895638593075
5.9380579711663,-4.8914900167130355
5.9380579711663,-4.820084394832997
5.9380579711663,-4.748678772952958
5.9380579711663,-4.677273151072918
5.9380579711663,-4.60586752919288
5.9380579711663,-4.53446190731284
5.9380579711663,-4.463056285432801
5.9380579711663,-4.391650663552762
5.9380579711663,-4.320245041672723
5.9380579711663,-4.2488394197926835
5.9380579711663,-4.177433797912645
5.9380579711663,-4.106028176032606
5.9380579711663,-4.034622554152567
5.9380579711663,-3.9632169322725277
5.9380579711663,-3.8918113103924883
5.9380579711663,-3.8204056885124498
5.9380579711663,-3.7490000666324104
5.9380579711663,-3.677594444752371
5.9380579711663,-3.6061888228723324
5.9380579711663,-3.534783200992293
5.9380579711663,-3.4633775791122536
5.9380579711663,-3.391971957232215
5.9380579711663,-3.3205663353521757
5.9380579711663,-3.2491607134721363
5.9380579711663,-3.177755091592098
5.9380579711663,-3.1063494697120584
5.9380579711663,-3.0349438478320194
6.067082237159136,-10.104100413955889
6.067082237159136,-10.03269479207585
6.067082237159136,-9.96128917019581
6.067082237159136,-9.889883548315773
6.067082237159136,-9.818477926435733
6.067082237159136,-9.747072304555694
6.067082237159136,-9.675666682675654
6.067082237159136,-9.604261060795615
6.067082237159136,-9.532855438915576
6.067082237159136,-9.461449817035538
6.067082237159136,-9.390044195155498
6.067082237159136,-9.318638573275459
6.067082237159136,-9.24723295139542
6.067082237159136,-9.17582732951538
6.067082237159136,-9.104421707635343
6.067082237159136,-9.033016085755303
6.067082237159136,-8.961610463875264
6.067082237159136,-8.890204841995224
6.067082237159136,-8.818799220115185
6.067082237159136,-8.747393598235146
6.067082237159136,-8.675987976355108
6.067082237159136,-8.604582354475069
6.067082237159136,-8.53317673259503
6.067082237159136,-8.46177111071499
6.067082237159136,-8.39036548883495
6.067082237159136,-8.318959866954913
6.067082237159136,-8.247554245074873
6.067082237159136,-8.176148623194834
6.067082237159136,-8.104743001314795
6.067082237159136,-8.033337379434755
6.067082237159136,-7.961931757554717
6.067082237159136,-7.890526135674677
6.067082237159136,-7.819120513794639
6.067082237159136,-7.747714891914599
6.067082237159136,-7.67630927003456
6.067082237159136,-7.6049036481545205
6.067082237159136,-7.533498026274482
6.067082237159136,-7.462092404394443
6.067082237159136,-7.390686782514404
6.067082237159136,-7.319281160634365
6.067082237159136,-7.247875538754325
6.067082237159136,-7.176469916874286
6.067082237159136,-7.105064294994247
6.067082237159136,-7.033658673114209
6.067082237159136,-6.962253051234169
6.067082237159136,-6.89084742935413
6.067082237159136,-6.819441807474091
6.067082237159136,-6.748036185594052
6.067082237159136,-6.676630563714013
6.067082237159136,-6.605224941833974
6.067082237159136,-6.533819319953935
6.067082237159136,-6.462413698073895
6.067082237159136,-6.391008076193856
6.067082237159136,-6.319602454313817
6.067082237159136,-6.248196832433779
6.067082237159136,-6.1767912105537395
6.067082237159136,-6.1053855886737
6.067082237159136,-6.033979966793661
6.067082237159136,-5.962574344913622
6.067082237159136,-5.891168723033583
6.067082237159136,-5.819763101153544
6.067082237159136,-5.748357479273505
6.067082237159136,-5.676951857393465
6.067082237159136,-5.605546235513427
6.067082237159136,-5.5341406136333875
6.067082237159136,-5.462734991753348
6.067082237159136,-5.39132936987331
6.067082237159136,-5.31992374799327
6.067082237159136,-5.248518126113231
6.067082237159136,-5.177112504233192
6.067082237159136,-5.105706882353153
6.067082237159136,-5.034301260473114
6.067082237159136,-4.962895638593075
6.067082237159136,-4.8914900167130355
6.067082237159136,-4.820084394832997
6.067082237159136,-4.748678772952958
6.067082237159136,-4.677273151072918
6.067082237159136,-4.60586752919288
6.067082237159136,-4.53446190731284
6.067082237159136,-4.463056285432801
6.067082237159136,-4.391650663552762
6.067082237159136,-4.320245041672723
6.067082237159136,-4.2488394197926835
6.067082237159136,-4.177433797912645
6.067082237159136,-4.106028176032606
6.067082237159136,-4.034622554152567
6.067082237159136,-3.9632169322725277
6.067082237159136,-3.8918113103924883
6.067082237159136,-3.8204056885124498
6.067082237159136,-3.7490000666324104
6.067082237159136,-3.677594444752371
6.067082237159136,-3.6061888228723324
6.067082237159136,-3.534783200992293
6.067082237159136,-3.4633775791122536
6.067082237159136,-3.391971957232215
6.067082237159136,-3.3205663353521757
6.067082237159136,-3.2491607134721363
6.067082237159136,-3.177755091592098
6.067082237159136,-3.1063494697120584
6.067082237159136,-3.0349438478320194
6.196106503151973,-10.104100413955889
6.196106503151973,-10.03269479207585
6.196106503151973,-9.96128917019581
6.196106503151973,-9.889883548315773
6.196106503151973,-9.818477926435733
6.196106503151973,-9.747072304555694
6.196106503151973,-9.675666682675654
6.196106503151973,-9.604261060795615
6.196106503151973,-9.532855438915576
6.196106503151973,-9.461449817035538
6.196106503151973,-9.390044195155498
6.196106503151973,-9.318638573275459
6.196106503151973,-9.24723295139542
6.196106503151973,-9.17582732951538
6.196106503151973,-9.104421707635343
6.196106503151973,-9.033016085755303
6.196106503151973,-8.961610463875264
6.196106503151973,-8.890204841995224
6.196106503151973,-8.818799220115185
6.196106503151973,-8.747393598235146
6.196106503151973,-8.675987976355108
6.196106503151973,-8.604582354475069
6.196106503151973,-8.53317673259503
6.196106503151973,-8.46177111071499
6.196106503151973,-8.39036548883495
6.196106503151973,-8.318959866954913
6.196106503151973,-8.247554245074873
6.196106503151973,-8.176148623194834
6.196106503151973,-8.104743001314795
6.196106503151973,-8.033337379434755
6.196106503151973,-7.961931757554717
6.196106503151973,-7.890526135674677
6.196106503151973,-7.819120513794639
6.196106503151973,-7.747714891914599
6.196106503151973,-7.67630927003456
6.196106503151973,-7.6049036481545205
6.196106503151973,-7.533498026274482
6.196106503151973,-7.462092404394443
6.196106503151973,-7.390686782514404
6.196106503151973,-7.319281160634365
6.196106503151973,-7.247875538754325
6.196106503151973,-7.176469916874286
6.196106503151973,-7.105064294994247
6.196106503151973,-7.033658673114209
6.196106503151973,-6.962253051234169
6.196106503151973,-6.89084742935413
6.196106503151973,-6.819441807474091
6.196106503151973,-6.748036185594052
6.196106503151973,-6.676630563714013
6.196106503151973,-6.605224941833974
6.196106503151973,-6.533819319953935
6.196106503151973,-6.462413698073895
6.196106503151973,-6.391008076193856
6.196106503151973,-6.319602454313817
6.196106503151973,-6.248196832433779
6.196106503151973,-6.1767912105537395
6.196106503151973,-6.1053855886737
6.196106503151973,-6.033979966793661
6.196106503151973,-5.962574344913622
6.196106503151973,-5.891168723033583
6.196106503151973,-5.819763101153544
6.196106503151973,-5.748357479273505
6.196106503151973,-5.676951857393465
6.196106503151973,-5.605546235513427
6.196106503151973,-5.5341406136333875
6.196106503151973,-5.462734991753348
6.196106503151973,-5.39132936987331
6.196106503151973,-5.31992374799327
6.196106503151973,-5.248518126113231
6.196106503151973,-5.177112504233192
6.196106503151973,-5.105706882353153
6.196106503151973,-5.034301260473114
6.196106503151973,-4.962895638593075
6.196106503151973,-4.8914900167130355
6.196106503151973,-4.820084394832997
6.196106503151973,-4.748678772952958
6.196106503151973,-4.677273151072918
6.196106503151973,-4.60586752919288
6.196106503151973,-4.53446190731284
6.196106503151973,-4.463056285432801
6.196106503151973,-4.391650663552762
6.196106503151973,-4.320245041672723
6.196106503151973,-4.2488394197926835
6.196106503151973,-4.177433797912645
6.196106503151973,-4.106028176032606
6.196106503151973,-4.034622554152567
6.196106503151973,-3.9632169322725277
6.196106503151973,-3.8918113103924883
6.196106503151973,-3.8204056885124498
6.196106503151973,-3.7490000666324104
6.196106503151973,-3.677594444752371
6.196106503151973,-3.6061888228723324
6.196106503151973,-3.534783200992293
6.196106503151973,-3.4633775791122536
6.196106503151973,-3.391971957232215
6.196106503151973,-3.3205663353521757
6.196106503151973,-3.2491607134721363
6.196106503151973,-3.177755091592098
6.196106503151973,-3.1063494697120584
6.196106503151973,-3.0349438478320194
6.325130769144809,-10.104100413955889
6.325130769144809,-10.03269479207585
6.325130769144809,-9.96128917019581
6.325130769144809,-9.889883548315773
6.325130769144809,-9.818477926435733
6.325130769144809,-9.747072304555694
6.325130769144809,-9.675666682675654
6.325130769144809,-9.604261060795615
6.325130769144809,-9.532855438915576
6.325130769144809,-9.461449817035538
6.325130769144809,-9.390044195155498
6.325130769144809,-9.318638573275459
6.325130769144809,-9.24723295139542
6.325130769144809,-9.17582732951538
6.325130769144809,-9.104421707635343
6.325130769144809,-9.033016085755303
6.325130769144809,-8.961610463875264
6.325130769144809,-8.890204841995224
6.325130769144809,-8.818799220115185
6.325130769144809,-8.747393598235146
6.325130769144809,-8.675987976355108
6.325130769144809,-8.604582354475069
6.325130769144809,-8.53317673259503
6.325130769144809,-8.46177111071499
6.325130769144809,-8.39036548883495
6.325130769144809,-8.318959866954913
6.325130769144809,-8.247554245074873
6.325130769144809,-8.176148623194834
6.325130769144809,-8.104743001314795
6.325130769144809,-8.033337379434755
6.325130769144809,-7.961931757554717
6.325130769144809,-7.890526135674677
6.325130769144809,-7.819120513794639
6.325130769144809,-7.747714891914599
6.325130769144809,-7.67630927003456
6.325130769144809,-7.6049036481545205
6.325130769144809,-7.533498026274482
6.325130769144809,-7.462092404394443
6.325130769144809,-7.390686782514404
6.325130769144809,-7.319281160634365
6.325130769144809,-7.247875538754325
6.325130769144809,-7.176469916874286
6.325130769144809,-7.105064294994247
6.325130769144809,-7.033658673114209
6.325130769144809,-6.962253051234169
6.325130769144809,-6.89084742935413
6.325130769144809,-6.819441807474091
6.325130769144809,-6.748036185594052
6.325130769144809,-6.676630563714013
6.325130769144809,-6.605224941833974
6.325130769144809,-6.533819319953935
6.325130769144809,-6.462413698073895
6.325130769144809,-6.391008076193856
6.325130769144809,-6.319602454313817
6.325130769144809,-6.248196832433779
6.325130769144809,-6.1767912105537395
6.325130769144809,-6.1053855886737
6.325130769144809,-6.033979966793661
6.325130769144809,-5.962574344913622
6.325130769144809,-5.891168723033583
6.325130769144809,-5.819763101153544
6.325130769144809,-5.748357479273505
6.325130769144809,-5.676951857393465
6.325130769144809,-5.605546235513427
6.325130769144809,-5.5341406136333875
6.325130769144809,-5.462734991753348
6.325130769144809,-5.39132936987331
6.325130769144809,-5.31992374799327
6.325130769144809,-5.248518126113231
6.325130769144809,-5.177112504233192
6.325130769144809,-5.105706882353153
6.325130769144809,-5.034301260473114
6.325130769144809,-4.962895638593075
6.325130769144809,-4.8914900167130355
6.325130769144809,-4.820084394832997
6.325130769144809,-4.748678772952958
6.325130769144809,-4.677273151072918
6.325130769144809,-4.60586752919288
6.325130769144809,-4.53446190731284
6.325130769144809,-4.463056285432801
6.325130769144809,-4.391650663552762
6.325130769144809,-4.320245041672723
6.325130769144809,-4.2488394197926835
6.325130769144809,-4.177433797912645
6.325130769144809,-4.106028176032606
6.325130769144809,-4.034622554152567
6.325130769144809,-3.9632169322725277
6.325130769144809,-3.8918113103924883
6.325130769144809,-3.8204056885124498
6.325130769144809,-3.7490000666324104
6.325130769144809,-3.677594444752371
6.325130769144809,-3.6061888228723324
6.325130769144809,-3.534783200992293
6.325130769144809,-3.4633775791122536
6.325130769144809,-3.391971957232215
6.325130769144809,-3.3205663353521757
6.325130769144809,-3.2491607134721363
6.325130769144809,-3.177755091592098
6.325130769144809,-3.1063494697120584
6.325130769144809,-3.0349438478320194
6.454155035137645,-10.104100413955889
6.454155035137645,-10.03269479207585
6.454155035137645,-9.96128917019581
6.454155035137645,-9.889883548315773
6.454155035137645,-9.818477926435733
6.454155035137645,-9.747072304555694
6.454155035137645,-9.675666682675654
6.454155035137645,-9.604261060795615
6.454155035137645,-9.532855438915576
6.454155035137645,-9.461449817035538
6.454155035137645,-9.390044195155498
6.454155035137645,-9.318638573275459
6.454155035137645,-9.24723295139542
6.454155035137645,-9.17582732951538
6.454155035137645,-9.104421707635343
6.454155035137645,-9.033016085755303
6.454155035137645,-8.961610463875264
6.454155035137645,-8.890204841995224
6.454155035137645,-8.818799220115185
6.454155035137645,-8.747393598235146
6.454155035137645,-8.675987976355108
6.454155035137645,-8.604582354475069
6.454155035137645,-8.53317673259503
6.454155035137645,-8.46177111071499
6.454155035137645,-8.39036548883495
6.454155035137645,-8.318959866954913
6.454155035137645,-8.247554245074873
6.454155035137645,-8.176148623194834
6.454155035137645,-8.104743001314795
6.454155035137645,-8.033337379434755
6.454155035137645,-7.961931757554717
6.454155035137645,-7.890526135674677
6.454155035137645,-7.819120513794639
6.454155035137645,-7.747714891914599
6.454155035137645,-7.67630927003456
6.454155035137645,-7.6049036481545205
6.454155035137645,-7.533498026274482
6.454155035137645,-7.462092404394443
6.454155035137645,-7.390686782514404
6.454155035137645,-7.319281160634365
6.454155035137645,-7.247875538754325
6.454155035137645,-7.176469916874286
6.454155035137645,-7.105064294994247
6.454155035137645,-7.033658673114209
6.454155035137645,-6.962253051234169
6.454155035137645,-6.89084742935413
6.454155035137645,-6.819441807474091
6.454155035137645,-6.748036185594052
6.454155035137645,-6.676630563714013
6.454155035137645,-6.605224941833974
6.454155035137645,-6.533819319953935
6.454155035137645,-6.462413698073895
6.454155035137645,-6.391008076193856
6.454155035137645,-6.319602454313817
6.454155035137645,-6.248196832433779
6.454155035137645,-6.1767912105537395
6.454155035137645,-6.1053855886737
6.454155035137645,-6.033979966793661
6.454155035137645,-5.962574344913622
6.454155035137645,-5.891168723033583
6.454155035137645,-5.819763101153544
6.454155035137645,-5.748357479273505
6.454155035137645,-5.676951857393465
6.454155035137645,-5.605546235513427
6.454155035137645,-5.5341406136333875
6.454155035137645,-5.462734991753348
6.454155035137645,-5.39132936987331
6.454155035137645,-5.31992374799327
6.454155035137645,-5.248518126113231
6.454155035137645,-5.177112504233192
6.454155035137645,-5.105706882353153
6.454155035137645,-5.034301260473114
6.454155035137645,-4.962895638593075
6.454155035137645,-4.8914900167130355
6.454155035137645,-4.820084394832997
6.454155035137645,-4.748678772952958
6.454155035137645,-4.677273151072918
6.454155035137645,-4.60586752919288
6.454155035137645,-4.53446190731284
6.454155035137645,-4.463056285432801
6.454155035137645,-4.391650663552762
6.454155035137645,-4.320245041672723
6.454155035137645,-4.2488394197926835
6.454155035137645,-4.177433797912645
6.454155035137645,-4.106028176032606
6.454155035137645,-4.034622554152567
6.454155035137645,-3.9632169322725277
6.454155035137645,-3.8918113103924883
6.454155035137645,-3.8204056885124498
6.454155035137645,-3.7490000666324104
6.454155035137645,-3.677594444752371
6.454155035137645,-3.6061888228723324
6.454155035137645,-3.534783200992293
6.454155035137645,-3.4633775791122536
6.454155035137645,-3.391971957232215
6.454155035137645,-3.3205663353521757
6.454155035137645,-3.2491607134721363
6.454155035137645,-3.177755091592098
6.454155035137645,-3.1063494697120584
6.454155035137645,-3.0349438478320194
6.583179301130481,-10.104100413955889
6.583179301130481,-10.03269479207585
6.583179301130481,-9.96128917019581
6.583179301130481,-9.889883548315773
6.583179301130481,-9.818477926435733
6.583179301130481,-9.747072304555694
6.583179301130481,-9.675666682675654
6.583179301130481,-9.604261060795615
6.583179301130481,-9.532855438915576
6.583179301130481,-9.461449817035538
6.583179301130481,-9.390044195155498
6.583179301130481,-9.318638573275459
6.583179301130481,-9.24723295139542
6.583179301130481,-9.17582732951538
6.583179301130481,-9.104421707635343
6.583179301130481,-9.033016085755303
6.583179301130481,-8.961610463875264
6.583179301130481,-8.890204841995224
6.583179301130481,-8.818799220115185
6.583179301130481,-8.747393598235146
6.583179301130481,-8.675987976355108
6.583179301130481,-8.604582354475069
6.583179301130481,-8.53317673259503
6.583179301130481,-8.46177111071499
6.583179301130481,-8.39036548883495
6.583179301130481,-8.318959866954913
6.583179301130481,-8.247554245074873
6.583179301130481,-8.176148623194834
6.583179301130481,-8.104743001314795
6.583179301130481,-8.033337379434755
6.583179301130481,-7.961931757554717
6.583179301130481,-7.890526135674677
6.583179301130481,-7.819120513794639
6.583179301130481,-7.747714891914599
6.583179301130481,-7.67630927003456
6.583179301130481,-7.6049036481545205
6.583179301130481,-7.533498026274482
6.583179301130481,-7.462092404394443
6.583179301130481,-7.390686782514404
6.583179301130481,-7.319281160634365
6.583179301130481,-7.247875538754325
6.583179301130481,-7.176469916874286
6.583179301130481,-7.105064294994247
6.583179301130481,-7.033658673114209
6.583179301130481,-6.962253051234169
6.583179301130481,-6.89084742935413
6.583179301130481,-6.819441807474091
6.583179301130481,-6.748036185594052
6.583179301130481,-6.676630563714013
6.583179301130481,-6.605224941833974
6.583179301130481,-6.533819319953935
6.583179301130481,-6.462413698073895
6.583179301130481,-6.391008076193856
6.583179301130481,-6.319602454313817
6.583179301130481,-6.248196832433779
6.583179301130481,-6.1767912105537395
6.583179301130481,-6.1053855886737
6.583179301130481,-6.033979966793661
6.583179301130481,-5.962574344913622
6.583179301130481,-5.891168723033583
6.583179301130481,-5.819763101153544
6.583179301130481,-5.748357479273505
6.583179301130481,-5.676951857393465
6.583179301130481,-5.605546235513427
6.583179301130481,-5.5341406136333875
6.583179301130481,-5.462734991753348
6.583179301130481,-5.39132936987331
6.583179301130481,-5.31992374799327
6.583179301130481,-5.248518126113231
6.583179301130481,-5.177112504233192
6.583179301130481,-5.105706882353153
6.583179301130481,-5.034301260473114
6.583179301130481,-4.962895638593075
6.583179301130481,-4.8914900167130355
6.583179301130481,-4.820084394832997
6.583179301130481,-4.748678772952958
6.583179301130481,-4.677273151072918
6.583179301130481,-4.60586752919288
6.583179301130481,-4.53446190731284
6.583179301130481,-4.463056285432801
6.583179301130481,-4.391650663552762
6.583179301130481,-4.320245041672723
6.583179301130481,-4.2488394197926835
6.583179301130481,-4.177433797912645
6.583179301130481,-4.106028176032606
6.583179301130481,-4.034622554152567
6.583179301130481,-3.9632169322725277
6.583179301130481,-3.8918113103924883
6.583179301130481,-3.8204056885124498
6.583179301130481,-3.7490000666324104
6.583179301130481,-3.677594444752371
6.583179301130481,-3.6061888228723324
6.583179301130481,-3.534783200992293
6.583179301130481,-3.4633775791122536
6.583179301130481,-3.391971957232215
6.583179301130481,-3.3205663353521757
6.583179301130481,-3.2491607134721363
6.583179301130481,-3.177755091592098
6.583179301130481,-3.1063494697120584
6.583179301130481,-3.0349438478320194
6.712203567123318,-10.104100413955889
6.712203567123318,-10.03269479207585
6.712203567123318,-9.96128917019581
6.712203567123318,-9.889883548315773
6.712203567123318,-9.818477926435733
6.712203567123318,-9.747072304555694
6.712203567123318,-9.675666682675654
6.712203567123318,-9.604261060795615
6.712203567123318,-9.532855438915576
6.712203567123318,-9.461449817035538
6.712203567123318,-9.390044195155498
6.712203567123318,-9.318638573275459
6.712203567123318,-9.24723295139542
6.712203567123318,-9.17582732951538
6.712203567123318,-9.104421707635343
6.712203567123318,-9.033016085755303
6.712203567123318,-8.961610463875264
6.712203567123318,-8.890204841995224
6.712203567123318,-8.818799220115185
6.712203567123318,-8.747393598235146
6.712203567123318,-8.675987976355108
6.712203567123318,-8.604582354475069
6.712203567123318,-8.53317673259503
6.712203567123318,-8.46177111071499
6.712203567123318,-8.39036548883495
6.712203567123318,-8.318959866954913
6.712203567123318,-8.247554245074873
6.712203567123318,-8.176148623194834
6.712203567123318,-8.104743001314795
6.712203567123318,-8.033337379434755
6.712203567123318,-7.961931757554717
6.712203567123318,-7.890526135674677
6.712203567123318,-7.819120513794639
6.712203567123318,-7.747714891914599
6.712203567123318,-7.67630927003456
6.712203567123318,-7.6049036481545205
6.712203567123318,-7.533498026274482
6.712203567123318,-7.462092404394443
6.712203567123318,-7.390686782514404
6.712203567123318,-7.319281160634365
6.712203567123318,-7.247875538754325
6.712203567123318,-7.176469916874286
6.712203567123318,-7.105064294994247
6.712203567123318,-7.033658673114209
6.712203567123318,-6.962253051234169
6.712203567123318,-6.89084742935413
6.712203567123318,-6.819441807474091
6.712203567123318,-6.748036185594052
6.712203567123318,-6.676630563714013
6.712203567123318,-6.605224941833974
6.712203567123318,-6.533819319953935
6.712203567123318,-6.462413698073895
6.712203567123318,-6.391008076193856
6.712203567123318,-6.319602454313817
6.712203567123318,-6.248196832433779
6.712203567123318,-6.1767912105537395
6.712203567123318,-6.1053855886737
6.712203567123318,-6.033979966793661
6.712203567123318,-5.962574344913622
6.712203567123318,-5.891168723033583
6.712203567123318,-5.819763101153544
6.712203567123318,-5.748357479273505
6.712203567123318,-5.676951857393465
6.712203567123318,-5.605546235513427
6.712203567123318,-5.5341406136333875
6.712203567123318,-5.462734991753348
6.712203567123318,-5.39132936987331
6.712203567123318,-5.31992374799327
6.712203567123318,-5.248518126113231
6.712203567123318,-5.177112504233192
6.712203567123318,-5.105706882353153
6.712203567123318,-5.034301260473114
6.712203567123318,-4.962895638593075
6.712203567123318,-4.8914900167130355
6.712203567123318,-4.820084394832997
6.712203567123318,-4.748678772952958
6.712203567123318,-4.677273151072918
6.712203567123318,-4.60586752919288
6.712203567123318,-4.53446190731284
6.712203567123318,-4.463056285432801
6.712203567123318,-4.391650663552762
6.712203567123318,-4.320245041672723
6.712203567123318,-4.2488394197926835
6.712203567123318,-4.177433797912645
6.712203567123318,-4.106028176032606
6.712203567123318,-4.034622554152567
6.712203567123318,-3.9632169322725277
6.712203567123318,-3.8918113103924883
6.712203567123318,-3.8204056885124498
6.712203567123318,-3.7490000666324104
6.712203567123318,-3.677594444752371
6.712203567123318,-3.6061888228723324
6.712203567123318,-3.534783200992293
6.712203567123318,-3.4633775791122536
6.712203567123318,-3.391971957232215
6.712203567123318,-3.3205663353521757
6.712203567123318,-3.2491607134721363
6.712203567123318,-3.177755091592098
6.712203567123318,-3.1063494697120584
6.712203567123318,-3.0349438478320194
6.841227833116154,-10.104100413955889
6.841227833116154,-10.03269479207585
6.841227833116154,-9.96128917019581
6.841227833116154,-9.889883548315773
6.841227833116154,-9.818477926435733
6.841227833116154,-9.747072304555694
6.841227833116154,-9.675666682675654
6.841227833116154,-9.604261060795615
6.841227833116154,-9.532855438915576
6.841227833116154,-9.461449817035538
6.841227833116154,-9.390044195155498
6.841227833116154,-9.318638573275459
6.841227833116154,-9.24723295139542
6.841227833116154,-9.17582732951538
6.841227833116154,-9.104421707635343
