Ev_x,Ev_y
0.9998965392846106,0.014384391772293214
0.9996053205687693,0.028092758686323157
0.9992125416772838,0.03967740609997367
0.9988456310919793,0.048035458241445964
0.9986236737918222,0.05244767051570856
0.9986120642975739,0.052668254568939296
0.9988018489724172,0.048937373134251505
0.9991209956002212,0.0419194006496194
0.9994690689798932,0.032581899153755395
0.9997571217411446,0.022038546409914005
0.9999351865554382,0.011385196016800192
0.9999987834497471,0.0015598394231736187
0.99997722864557,0.006748495411974837
0.9999137977750424,0.013130004535102685
0.9998481168585073,0.017428230389132094
0.9998063873366249,0.01967708923818296
0.9997994355656752,0.020027197571242817
0.9998253977131204,0.01868620046452811
0.9998737750836277,0.01588816855446782
0.9999292708570889,0.01189341343813926
0.9999754470225106,0.007007521111638131
0.9999987175542755,0.0016015273349167167
0.9999924569878774,0.003884065826942785
0.9999598459806294,0.008961385294456878
0.999913629909745,0.013142782076762078
0.9998719330426449,0.01600367187756094
0.9998512941603223,0.017244986689723175
0.9998598787000419,0.016739861586577486
0.9998940819159604,0.014554207276202255
0.9999401762286428,0.01093818832488561
0.9999802015801125,0.0062925708417057155
0.9999993746398397,0.0011183559047336206
0.9999918361371746,0.004040749806927457
0.9999625432300324,0.008655179774313128
0.9999248322188994,0.01226090991754973
0.9998948209918359,0.014503342845859373
0.9998848896652904,0.015172587749948781
0.999898774945608,0.01422813628949847
0.9999302701656809,0.011809098457913766
0.9999661733948243,0.008225087605134613
0.9999923008213835,0.0039240665075688215
0.9999998417891479,0.000562513714543786
0.9999889965149372,0.00469114581410585
0.999968137350409,0.007982749147580652
0.9999490944825673,0.010090017021467591
0.9999412165312329,0.010842669507011432
0.9999473409926734,0.010262321456774096
0.9999634890319229,0.008545209365686583
0.9999818939163041,0.006017627403003449
0.9999952747002585,0.0030741791025687597
0.9999999937403803,0.00011188940770665618
0.9999968078290095,0.0025267235288300954
0.9999894593699792,0.004591421232756481
0.9999823700972716,0.005937970582874479
0.9999787481298789,0.006519454624469209
0.9999797561926785,0.00636295566786037
0.9999846346207335,0.005543511742385021
0.9999913138114369,0.004168009318171876
0.9999971709249168,0.00237868496498011
0.9999999277564592,0.00038011455689572097
0.9999988556824339,0.001512823130088818
0.9999960438529171,0.0028128772661701607
0.9999961033797033,0.0027916348990843125
0.9999999167162732,0.00040812675335077133
0.9999833774950395,0.0057658246256101185
0.999844649239342,0.01762604287572931
0.9992922311574101,0.03761697420640472
0.9976318695631472,0.06877974143554236
0.993403909666004,0.11466766004544557
0.9838659745950222,0.17890708212417736
0.9645126650748869,0.26403658630981297
0.9292911110106845,0.3693481162758618
0.8726183626801234,0.488402695645162
0.7933555943073423,0.6087584915064789
0.6977187942998895,0.7163717499180915
0.5971062998294869,0.8021621199632522
0.5023017731379734,0.8646923896406443
0.41959926235063605,0.9077094573897544
0.6356565966461122,0.7719719497107922
0.7189128449543346,0.6951002239674973
0.7979004432849386,0.6027892522314069
0.8655718618574946,0.5007847361497257
0.9174605078477633,0.39782686754381535
0.9531403743285224,0.3025283901138602
0.9753616539591999,0.2206119760710506
0.9880461796075726,0.15415818811493714
0.994734009936089,0.10249024088404253
0.997981778100052,0.0635009494437611
0.9993982861977079,0.03468523526061648
0.9999057415609242,0.013729821320701637
0.9999992387916293,0.001233862294562749
0.9999329591345892,0.011579172524160748
0.9998336331604389,0.018240230294509812
0.9997619981239634,0.02181621202638329
0.999742542689844,0.022690269633598208
0.9997764492911915,0.02114359105492003
0.9998476868651803,0.017452881433972403
0.9999284363087475,0.011963371646125593
0.9999868348373975,0.005131291444016147
0.999996953372322,0.002468450136106655
0.9999482824816462,0.010170170205351117
0.9998507580031999,0.01727604469855781
0.9997323727205363,0.02313402114995442
0.9996295047165402,0.02721862046769271
0.9995736681322797,0.029197293994120115
0.999580320905726,0.028968639215636048
0.9996444109713029,0.026665551069441847
0.9997440448603631,0.022623986524053202
0.9998499176781265,0.017324610213320584
0.9999359355934202,0.011319218564545921
0.9999867075609713,0.005156035431285535
0.999999766995156,0.000682648982707461
0.9999830601651954,0.005820599853213391
0.9999499827721795,0.010001597568276217
0.9999144501547915,0.013080228271758124
0.9998875190266623,0.014998309728314963
0.9998758264216809,0.01575854490619583
0.9998813242231778,0.01540576092585082
0.9999016970515843,0.014021277879076808
0.9999312083829872,0.011729386247313628
0.9999620749879526,0.008709109356778018
0.9999864716910896,0.005201580029726914
0.9999988682641894,0.0015044834131957136
0.9999978979429451,0.0020503925699627557
0.9999868199561194,0.005134190690625573
0.9999721384512719,0.007464738521237056
0.9999608699392571,0.008846388546994287
0.9999577135955695,0.009196250362019199
0.9999634377181614,0.008551212012142791
0.9999751085286193,0.007055658947001486
0.9999878245598569,0.0049346460911614655
0.9999969744575249,0.0024598934522402486
0.9999999964593951,8.414992472934472e-05
0.9999970494965833,0.0024291970129936714
0.9999905600445741,0.004345091683632647
0.9999840074924582,0.005655506990846562
0.9999804743990088,0.006249065588826126
0.9999814740291373,0.006087002424363862
0.9999864438713092,0.005206925543241793
0.999993078101556,0.00372071887880829
0.9999983724811994,0.0018041715418636822
0.9999999478446312,0.0003229717251498805
0.9999970587553004,0.002425382598380937
0.9999908199025175,0.0042848699736075906
0.9999835765155282,0.005731203993286319
0.9999777929755642,0.006664349609639339
0.9999750565306115,0.007063024607082884
0.9999756552679346,0.006977741143451534
0.9999788071060767,0.00651040234609382
0.9999832612049094,0.005785958001399721
0.999987879055723,0.004923590319761876
0.999991940581398,0.004014819080583135
0.9999951523105545,0.00311373656419209
0.9999974893497096,0.0022408244638328382
0.9999990235366094,0.001397471226081571
0.999999829079197,0.0005846721959768645
0.9999999833730642,0.00018235644059894727
0.9999996205766258,0.0008711180198534409
0.9999989564950379,0.0014446483431348723
0.9999982136645406,0.0018901501867289812
0.9999974473447976,0.0022594919536824427
0.9999963124844964,0.00271569832817036
0.9999935907044426,0.0035803002717736923
0.999985531726142,0.005379250727095016
0.9999604969792587,0.00888844648934022
0.9998847529506495,0.01518159467312607
0.9996701870271618,0.025681066354012128
0.9991089989244599,0.042204363141308876
0.9977541745628231,0.06698214047385667
0.9947232940502864,0.10259419220281196
0.9884228917836488,0.1517240488454259
0.9762640730669425,0.21658360888752284
0.9546039959824554,0.29787784552451807
0.91935044877596,0.3934396425570775
0.8675806978507767,0.49729642339027463
0.7996634097385706,0.6004485249588701
0.7201849937411406,0.6937820801880611
0.6364067697368221,0.7713536305956844
0.7373167241214872,0.6755472213922271
0.8079881286199945,0.5891987644328179
0.8689282155841821,0.49493813367095624
0.9166386426729679,0.3997168982650832
0.9505588758517574,0.31054439866055156
0.9726034395906429,0.2324705342542377
0.9858204766629788,0.16780342008426888
0.993188056758957,0.11652246097369758
0.9970167811464874,0.07718508996106142
0.998858875633659,0.047759256357928534
0.9996572975413033,0.02617799595878642
0.9999434652544247,0.010633263608750967
0.9999999515785026,0.00031119606772639586
0.9999702326099069,0.007715821024933663
0.9999241094616924,0.012319712547041305
0.9998931060960825,0.014621093718607044
0.999888044606323,0.014963230043805334
0.9999073363202184,0.013613183793873202
0.9999413984917794,0.010825875590646693
0.9999762699235187,0.006889092091567299
0.9999976949813603,0.0021470984994487498
0.999995506732139,0.0029977517463588813
0.9999671630554634,0.008103876282888032
0.9999190270652408,0.012725537823690796
0.999864572747844,0.016457100709759007
0.9998199094658263,0.018977582452655295
0.9997982449461691,0.020086547800947867
0.9998054562286364,0.0197243427127069
0.9998384708726668,0.017973095532145815
0.9998869098660995,0.015038865596270623
0.9999370664080285,0.011218877987835883
0.9999764677616452,0.006860315076095654
0.999997312802705,0.0023182724966406593
0.999997836871813,0.0020799643493901333
0.999981642898955,0.006059196737747955
0.9999557506927205,0.009407266157474945
0.999928303272303,0.01197448600037831
0.9999066111640621,0.013666343710038322
0.9998958026170824,0.014435508606927359
0.9998980622615088,0.014278133130055163
0.9999123949597015,0.013236404570506762
0.9999349560586043,0.011405422047325434
0.9999600437667927,0.008939287998158258
0.9999816975635339,0.006050168423512948
0.9999955131813124,0.002995599646787875
0.9999999985910111,5.308463172322539e-05
0.9999968390965113,0.0025143183939511137
0.9999899020966385,0.004493963145716891
0.9999834548989689,0.005752384577013229
0.9999804695289403,0.006249844852498927
0.9999817727187728,0.006037733864672116
0.9999862669952841,0.005240784372220434
0.9999918798677743,0.004029912966128083
0.9999966380017616,0.002593064822535315
0.999999383421726,0.0011104756493588227
0.9999999656774072,0.00026200226110066957
0.9999990183873783,0.0014011510553550393
0.9999975393250518,0.002218410205879956
0.999996465078033,0.002658915462763912
0.9999963543032606,0.002700255578244836
0.9999972339712362,0.0023520310110236114
0.9999986297172679,0.001655464764560666
0.9999997680340719,0.000681125394264017
0.9999998861502862,0.0004771785982321628
0.9999985327133476,0.0017130590041874274
0.9999957322181091,0.0029215656021628358
0.9999919455874557,0.0040135720019622454
0.9999878637364796,0.004926700696426947
0.9999841540960746,0.005629525447002058
0.9999812869292138,0.006117662249046788
0.9999795010234419,0.006402931587016549
0.9999788802022626,0.006499165287084741
0.9999794583334531,0.006409595239463298
0.9999812692385817,0.006120553242575771
0.9999842954602508,0.005604358381323832
0.9999883295670284,0.004831224456019283
0.9999928304952712,0.003786681668166913
0.999996903737265,0.0024884766189242377
0.999999503854985,0.000996137432090186
0.9999998246301892,0.0005922327169251323
0.9999976710338854,0.0021582230666361587
0.9999935382549481,0.0035949197973815304
0.999988249978442,0.00484767006438922
0.9999822504831838,0.005958080109155362
0.9999747476424337,0.007106622084458445
0.9999625713949276,0.00865192517561907
0.9999376389719377,0.011167728830284775
0.9998801785574959,0.015479939529273921
0.9997422109015709,0.02270488365173698
0.9994121036740568,0.03428479298167474
0.9986467150212068,0.052007101220435364
0.9969549946164872,0.07797909148765535
0.9934224284488055,0.11450711180917106
0.9864932915242167,0.1638016659796743
0.973797840498232,0.22741540370207972
0.9522298638197267,0.30538219733616556
0.9185680281274611,0.395262922245469
0.8707598541283291,0.4917085279293121
0.8093626651082515,0.587309182908686
0.7380293135427712,0.6747686509846066
0.7869085842854452,0.6170695908711402
0.848349428703371,0.5294367259821174
0.8989002201780433,0.4381533911358733
0.9369052896580684,0.34958329223624374
0.9630875099877484,0.26918849920752336
0.9797282750650838,0.20033099370291063
0.9895605175197771,0.1441179453294801
0.9949912697578635,0.09996185825420915
0.9977980169426909,0.06632584251431463
0.9991454383688618,0.0413327108558743
0.999731921543762,0.02315351045559598
0.9999478941656832,0.010208278680340304
0.9999992333944813,0.0012382287549350366
0.9999889540558171,0.004700187906095181
0.9999656921710397,0.008283385835134036
0.9999501320364137,0.009986663124324056
0.9999484641522092,0.010152292334146771
0.9999590488372577,0.00904989770587384
0.9999760311077679,0.006923670266311311
0.9999919037299091,0.004023987404546925
0.9999998058923377,0.0006230692472449519
0.9999955473243265,0.002984180209148249
0.9999789285739111,0.006491718429882777
0.9999538928838773,0.009602713490426872
0.9999273452776023,0.012054217771666018
0.999906952945063,0.01364131416394894
0.9998986594300273,0.014236251965818186
0.9999047862864702,0.013799215970787445
0.9999233767666734,0.012379038554469726
0.9999489531035503,0.010104018364689498
0.9999743332369471,0.007164695898848683
0.9999928115683449,0.0037916766260845053
0.9999999730445325,0.00023218728297322335
0.9999946498458433,0.003271128198237644
0.9999788966116678,0.00649664000167387
0.9999571766440083,0.00925445180136271
0.99993510610486,0.011392259611782403
0.999918094857692,0.012798577114805209
0.9999101365126434,0.013405927765976692
0.9999129329937727,0.013195697472694525
0.9999255236005569,0.012204394788433652
0.9999445703399887,0.01052882935446546
0.999965336542718,0.008326206399615418
0.9999831496046828,0.005805213751343256
0.9999948602357296,0.0032061662657792314
0.9999997022394409,0.0007717000905631023
0.9999991720474142,0.0012868195235289745
0.9999960249225538,0.0028195991011760024
0.9999929392699943,0.003757846478699123
0.9999915235291807,0.004117386281096508
0.9999920561725228,0.003985924215280349
0.9999938820194882,0.003497988506851762
0.9999960669119201,0.002804667661407085
0.9999979071299497,0.0020459070654682324
0.9999991137565446,0.0013313474849582282
0.9999997318103471,0.0007323791599655763
0.9999999595184672,0.00028454009236407636
0.9999999999947606,3.237075705511125e-06
0.9999999906042701,0.00013708194519301207
0.9999999917617718,0.0001283606508971805
0.9999999999270655,1.2077634352246855e-05
0.9999999621149057,0.0002752638499355217
0.9999997871661048,0.0006524321767821581
0.9999993588000443,0.0011324307926614422
0.9999985548603992,0.0017000815018732426
0.9999972708739661,0.0023362886422392754
0.9999954416333595,0.003019389425407594
0.9999930572867431,0.0037263089394481926
0.9999901787095414,0.004431984257603172
0.9999869625544338,0.00510634126924453
0.9999837004961281,0.0057095308099707745
0.9999808568629008,0.006187560726054074
0.9999790613001066,0.006471241098721842
0.9999789979754194,0.006481019061537797
0.9999811578596558,0.006138723455425594
0.9999855016661005,0.0053848358932731535
0.9999911908188155,0.004197414057192242
0.9999966014216642,0.002607133506623901
0.9999997530243657,0.0007028166242846727
0.9999990526184948,0.0013765035825704132
0.9999940005476922,0.003463938310963489
0.9999854244174973,0.005399162208902145
0.9999750064350894,0.00707011351695735
0.999964243064704,0.008456511812421675
0.999953235120499,0.009670965414473301
0.999939542731925,0.010995948393346914
0.9999165658131729,0.012917484754808013
0.9998694570894991,0.016157622954817184
0.9997643826350242,0.021706662903562855
0.9995239608012068,0.030852095297856975
0.9989782204136555,0.045194193644380744
0.9977778966803398,0.06662783874745741
0.9952594442076217,0.097255533084427
0.9902674048313148,0.13917782484524216
0.9809830987931041,0.19409317319854136
0.9648878400374238,0.26266224728330295
0.9390734682623268,0.3437164837562557
0.9010783177213618,0.43365639085852375
0.8500959056912507,0.5266279057617173
0.7878680044266273,0.6158441422964125
0.8121609974002277,0.5834333846308998
0.868106971233737,0.49637716153685774
0.9130733479746335,0.4077953668427268
0.9462350531798608,0.32347986665897194
0.9687511289689259,0.24803477603237703
0.9829152887742695,0.1840585099738515
0.9912242114060607,0.13219138671801944
0.9957893041199015,0.09167148848143804
0.9981390733966722,0.060978604106953056
0.9992647684374032,0.038339569112640484
0.9997569513883435,0.022046272943181594
0.999943616121455,0.010619066717386763
0.999995896887417,0.0028646480290845573
0.9999977309054271,0.0021303013864230006
0.9999872993781875,0.005039948642516425
0.9999798114312318,0.006354268640675113
0.9999792963466746,0.0064348176360722225
0.9999845249009159,0.005563268705514795
0.9999920854290484,0.003978577542631953
0.9999981921649432,0.0019014906903100433
0.9999998974326483,0.00045291797647438475
0.9999958737434141,0.0028727158135454078
0.9999867185557292,0.005153902613045656
0.9999747264231623,0.007109607226967652
0.9999631830561362,0.008580940055735663
0.9999553740774094,0.009447214071260672
0.9999535932544997,0.009633864095708258
0.9999584390306022,0.009117028654200408
0.9999686020796906,0.007924320462304655
0.999981200479428,0.00613177688129296
0.9999925603134976,0.0038573718587166937
0.9999992164952377,0.0012518022650031605
0.9999988561750071,0.0015124974967478187
0.9999909555794254,0.004253088213008273
0.9999769534105055,0.006789156637147204
0.999959924637069,0.00895260408079846
0.9999438328392795,0.010598639850990759
0.9999325294984972,0.011616214991856812
0.9999287342576417,0.011938442356957579
0.9999332691031158,0.011552373814754161
0.9999448068502609,0.010506343474032722
0.9999602868846225,0.008912051033489805
0.9999759295797795,0.006938318316136844
0.999988506189261,0.004794527022560581
0.9999963436666964,0.002704191790344646
0.9999996195108685,0.0008723405975805683
0.9999998505124877,0.0005467860661328632
0.9999989136416172,0.0014740134279355227
0.9999981663410725,0.001915023366112851
0.9999980934528505,0.0019527136668213412
0.9999985141256138,0.001723875449291596
0.9999990392390248,0.0013861893909602008
0.9999994125712599,0.0010839082687524784
0.9999995764391161,0.0009203920840226406
0.9999995552156866,0.0009431693531301958
0.9999993462837239,0.0011434299825333818
0.9999989223621795,0.0014680853108762517
0.9999983075477816,0.0018398102001306877
0.9999976252102644,0.0021793516997959976
0.9999970600778719,0.0024248372343480228
0.999996762970229,0.0025444152694904763
0.9999967724522926,0.0025406859305518344
0.9999970050918134,0.002447408303426457
0.999997307773976,0.0023204406477365953
0.9999975234668305,0.002225547169955719
0.9999975233340713,0.0022256068213919317
0.9999971936373442,0.0023691174382381597
0.9999964059374326,0.0026810655004180714
0.9999950179442513,0.0031565941577513246
0.9999929399026876,0.0037576781101759816
0.9999902618110643,0.0044131941991390365
0.9999873841074904,0.005023109182442994
0.9999850525553103,0.005467601480871128
0.999984199534853,0.005621448268865522
0.9999855662061056,0.005372837188541847
0.9999892158976165,0.004644145612512796
0.999994183472983,0.003410721360944028
0.9999985328869948,0.0017129576346337821
0.9999999413334649,0.0003425391462816651
0.9999966327523216,0.002595088441312814
0.9999882136942355,0.004855149082377107
0.9999759196458101,0.006939749888580168
0.9999620362127638,0.008713560306955085
0.9999486821315787,0.010130799737372196
0.9999364410538018,0.011274477932775329
0.9999232202170149,0.012391677482695955
0.9999030326151773,0.013925708849879386
0.999863091108282,0.01654687400664547
0.9997756272709174,0.021182424673392326
0.9995781703674217,0.029042749954463896
0.9991328903405767,0.04163493052335944
0.9981532250444698,0.06074651704685745
0.9960876205193653,0.08837110527807789
0.9919624348850908,0.12653271425541265
0.9842192313088601,0.17695339703378546
0.9706441140483033,0.2405202774474204
0.9485615058561488,0.3165929083348446
0.9154672861053319,0.40239240558308054
0.8700606087060169,0.4929447607776304
0.8131946034216552,0.5819918701888344
0.8250817538251136,0.5650133622356861
0.8779850669294686,0.4786880218355757
0.9200358175828125,0.3918342690025026
0.9507735922407725,0.3098863925660136
0.971504683416802,0.23702035798475118
0.9844789308537537,0.17550280540507027
0.9920553171679332,0.1258024152344914
0.9961978075068777,0.08712019466512858
0.998318018066258,0.05797529477509055
0.9993278390538778,0.036658833749957674
0.9997684356515726,0.02151917923172957
0.9999382852648442,0.011109710239384389
0.9999909980365289,0.004243093907370069
0.9999999999384062,1.1099003929882861e-05
0.999997217576024,0.0023589913543952496
0.999994464374014,0.0033273444860936804
0.9999945239613361,0.003309387759179312
0.9999966074956483,0.002604802716988379
0.9999989478460408,0.0014506229045942282
0.9999999991036823,4.233952687400565e-05
0.9999989433059057,0.0014537493153653925
0.9999958099080378,0.002894851700433885
0.9999913464625356,0.004160168271256341
0.9999867320556887,0.005151282615448915
0.9999832211730967,0.005792872541114553
0.9999818010473864,0.006033040197531802
0.9999829277247523,0.005843308911286092
0.9999863824901448,0.005218700439184749
0.9999912712171416,0.004178216069668236
0.9999961756415533,0.0027656287291477418
0.9999994487450802,0.0010500045407267444
0.9999996172374123,0.0008749428720771289
0.9999958136030784,0.0028935750062925414
0.9999881231057297,0.004873771381598248
0.9999777198296648,0.006675316042272575
0.9999666984033083,0.008161010010252177
0.9999575880976792,0.009209886311567269
0.9999526479172085,0.009731491322671607
0.9999531506684103,0.009679693606694996
0.9999589222054411,0.009063878956195467
0.999968359661104,0.00795485239843117
0.9999789874137838,0.006482648448254128
0.9999883636157691,0.00482417174824746
0.9999949425184897,0.003180398943895374
0.9999984764672186,0.0017455839257313557
0.9999997729995664,0.0006737958263545815
0.9999999987453607,5.0092700907896875e-05
0.9999999920231013,0.00012630834355650754
0.9999999983041812,5.823777044477009e-05
0.9999998986676106,0.00045018303897286833
0.9999996288209088,0.0008616020223774466
0.999999383948833,0.0011100008803780535
0.9999994424357284,0.001055996322280475
0.9999998011948916,0.00063056338066907
0.9999999882109861,0.00015355138381971755
0.9999992707462908,0.001207686584645875
0.999997148852388,0.002387946208560174
0.9999937857905424,0.0035253908008757865
0.9999900582985587,0.004459069863248074
0.9999871707368793,0.0050654083400632904
0.9999860667160966,0.005278861020186508
0.9999869904728784,0.0051008710035967166
0.9999894359968534,0.004596508968261677
0.9999924715377749,0.003880317998928846
0.999995211889608,0.003094543238940285
0.9999971585511817,0.002383881197296989
0.9999982495982346,0.0018710426148666616
0.9999986603774991,0.0016368393957164374
0.999998542383251,0.0017074048650778718
0.9999978990152619,0.0020498695231224687
0.9999966804467434,0.0025766442311742016
0.9999950149174451,0.0031575528908434403
0.9999933811544957,0.0036383577613835387
0.9999925363451501,0.0038635804629310816
0.9999931518564589,0.0037008431722174557
0.9999953080320336,0.0030633174693326932
0.9999981442328244,0.001926533391217097
0.9999999435242449,0.00033608258941077195
0.9999987261105382,0.0015961758364266669
0.9999931252065577,0.0037080371656364373
0.9999831009180766,0.005813594264090661
0.9999700652976122,0.00773747430943096
0.9999562626643588,0.009352687224953336
0.999943623096529,0.010618409889753218
0.9999325391391547,0.011615385087164464
0.9999208876501373,0.012578491203709392
0.9999030060261773,0.013927617880113914
0.9998671725331496,0.01629838306595948
0.9997883578178989,0.020572787166276855
0.9996105409009821,0.02790638850955111
0.9992099289427064,0.03974314912424216
0.9983280764210882,0.057801832404951216
0.9964650597357444,0.08400824201136042
0.9927333136365587,0.1203352317327633
0.985701455739874,0.16850115771796123
0.9733121245837,0.22948531137823208
0.9530264704422076,0.3028870195905861
0.9223626018386718,0.3863252913405953
0.8798283176000088,0.47529162789716584
0.8258650290049311,0.5638678514214872
0.8313655788852091,0.5557258984831113
0.8827066594209649,0.4699244124472369
0.9233345435377118,0.38399651132530543
0.9529320131594596,0.3031840666919348
0.9728406241614018,0.23147595983439478
0.9852670978460168,0.17102264733679973
0.9924982947214711,0.12225847608641185
0.9964314249992942,0.08440625139097085
0.9984291372739216,0.05602908032845711
0.9993711718888582,0.03545787356131494
0.9997781793387581,0.02106162667216816
0.9999351327555708,0.011389920153320625
0.99998632835518,0.0052290632742861025
0.999998709969885,0.00160625607106976
0.9999999726223563,0.00023399847618106189
0.9999996255911785,0.0008653424195010873
0.999999742946622,0.0007170123358106568
0.9999999942052333,0.00010765469489429957
0.9999997355974201,0.0007271898585099172
0.9999986965639966,0.001614580536258934
0.9999970478276475,0.0024298839456920757
0.9999952350148744,0.0030870613123322216
0.999993763899405,0.003531594866513881
0.9999930271483212,0.003734388134210144
0.9999932076821622,0.003685727816903159
0.9999942561420536,0.0033893484478194087
0.9999959175812755,0.00285741505264869
0.9999977792039153,0.002107507351712043
0.9999993244906571,0.0011623330975779928
0.999999998644471,5.206782347729837e-05
0.999999301748255,0.0011817372815772751
0.9999969187637164,0.002482430879857257
0.9999928684591625,0.0037766427970334403
0.9999876181471609,0.004976299063337537
0.9999820897759959,0.0059849918322526655
0.9999774980811881,0.006708452227420537
0.9999750217089337,0.0070679529014656736
0.9999753965712517,0.007014716827348664
0.9999785952478534,0.006542862227612752
0.9999837657113958,0.005698097371588543
0.9999895144798986,0.004579402827494734
0.999994450491381,0.003331514136387452
0.9999977371715486,0.0021273579347778735
0.999999348239849,0.0011417179498605728
0.9999998648221909,0.0005199573057487762
0.999999939499187,0.0003478528749145468
0.9999998018011341,0.0006296012172601091
0.9999991805729029,0.0012801771449346606
0.9999977199913609,0.0021354184788238513
0.9999955623463269,0.0029791421002407508
0.9999935830839226,0.003582428084126469
0.9999929793745588,0.003747159136372164
0.9999944061114868,0.003344808773990729
0.9999972562523364,0.002342538750832271
0.9999999652258181,0.0002637202352929625
0.9999992466439075,0.001227481819703294
0.9999960386304192,0.00281473328562214
0.9999873837388218,0.005023182575436023
0.9999784208882748,0.006569456430504663
0.9999713666267258,0.007567425366534843
0.9999686794582545,0.007914550051300909
0.9999710774882532,0.0076055366005292205
0.9999773556404837,0.0067296512736781606
0.9999851350872834,0.005452486081367852
0.9999920567375923,0.003985782447728049
0.9999967464882265,0.0025508847410678037
0.9999990990613937,0.0013423398977106028
0.9999998760723394,0.0004978506860968308
0.9999999968558484,7.929882268236582e-05
0.999999997736861,6.727761805842805e-05
0.9999999318867347,0.0003690887776379328
