Dev_x,Dev_y
-0.07953077413475775,-0.0005185082924913512
-0.07912798954384412,-0.0005034980822725632
-0.07880751700481665,-0.00043687710868687613
-0.078590487227767,-0.000327568728408743
-0.07849027581463158,-0.00018670416717751342
-0.07851154712204161,-2.98433841014841e-05
-0.0786501012885504,0.00011898382856843252
-0.0788933435146376,0.00022191817036539953
-0.0792211307570462,0.00022115733513245262
-0.07960677365517196,3.248965678247475e-05
-0.08001805900562131,-0.00046137776436231163
-0.08041826203566314,-0.001417675971672799
-0.08076718418543169,-0.0030403689626490637
-0.08102224730441153,-0.005585917401139378
-0.08113960375782826,-0.00936586660208834
-0.081075128483924,-0.014742774975902704
-0.0807851100297722,-0.022115028085471087
-0.08022651028429281,-0.031886144285468064
-0.07935683372231976,-0.04441585596343158
-0.0781338954691247,-0.05995378703144674
-0.07651601129044552,-0.07856160583991535
-0.07446323903888238,-0.10003510213142548
-0.07194019133007393,-0.12384215879588358
-0.06892058982219691,-0.14909433071931938
-0.11518968502130945,0.1398918947772335
-0.12003483591355375,0.11605891021840467
-0.12401487124023597,0.09368942219496965
-0.1272026219741632,0.07359427251503262
-0.12969468317677396,0.056237875204395195
-0.13159855586145244,0.04176960741393572
-0.13302144975114336,0.030087429386129294
-0.1340617223481935,0.020916747252616868
-0.13480336982789987,0.013889170077264978
-0.13531351014159346,0.008609913081697312
-0.13564246126781232,0.004707623322332168
-0.13582582326046488,0.0018650400798701254
-0.13588789467777454,-0.00016766707716000262
-0.1358457529091109,-0.0015730868707142858
-0.13571337014658033,-0.002475855025693514
-0.13550520459988746,-0.0029569140253148966
-0.13523879976182812,-0.003069395069718533
-0.13493605366614975,-0.002853670677384448
-0.13462299530136657,-0.0023499170985208165
-0.13432812488222734,-0.0016071322928124607
-0.1340796173490133,-0.0006880106510920448
-0.1339019134249761,0.0003305312034243366
-0.13381237741200352,0.0013609650395971715
-0.1338187364661854,0.002312203550569242
-0.13391790365452713,0.003098888962723843
-0.13409653225763482,0.0036512753978677963
-0.13433329637111713,0.003923841606067329
-0.1346025196576462,0.0039008889510197386
-0.13487847026955613,0.0035978881066782565
-0.1351394840883898,0.0030581766229077845
-0.1353711140425128,0.0023456038185967936
-0.13556772466765618,0.0015346190202682431
-0.13573230354744176,0.0006998498689723255
-0.1358746559301442,-9.275471725873765e-05
-0.1360084875032698,-0.0007916643930613464
-0.13614808263856054,-0.0013617664440257657
-0.1363053097925564,-0.0017830571069988477
-0.13648753838175426,-0.002047312658425373
-0.1366967816633294,-0.002154409893159623
-0.1369300642591509,-0.0021097622112071944
-0.1371807322595741,-0.0019236382659799558
-0.13744024323496476,-0.0016122006047141826
-0.13769992643848142,-0.001199289200830413
-0.13795228674237073,-0.0007175795674123322
-0.13819160422990515,-0.00020790721170283564
-0.13841380028081687,0.0002838032242466654
-0.13861574239789323,0.0007116890342861172
-0.13879429708338561,0.0010360920030941993
-0.13894548679817884,0.0012292138622810517
-0.1390640612752431,0.0012789220048594469
-0.13914367378770343,0.0011898905598210926
-0.13917769165364843,0.0009820147691315998
-0.13916050491023518,0.0006867162026713688
-0.13908906307621083,0.00034214531071457215
-0.1389642944582257,-1.1693834960129438e-05
-0.13879206054420054,-0.00033715425367598613
-0.13858337021900352,-0.0006021631338215189
-0.13835371078136524,-0.0007824728922372048
-0.13812151879302095,-0.0008631472836353252
-0.13790598036015034,-0.0008394495884051257
-0.1377244843243145,-0.0007171308568762609
-0.13759012727459208,-0.0005119377276691708
-0.13750967345116594,-0.00024809144334504983
-0.13748230749145182,4.440290034395017e-05
-0.13749939845099773,0.0003334896291655008
-0.13754534263388396,0.0005893693191293001
-0.13759939601312074,0.0007886231598444031
-0.13763826763746106,0.000917289905480494
-0.1376391413286107,0.0009721728914664948
-0.13758273556749398,0.0009600400865165937
-0.13745600562489543,0.0008949128672984714
-0.13725413666047787,0.0007941599635168013
-0.13698156548775478,0.0006744492847835357
-0.13665189135918965,0.0005486370425222345
-0.13628667807725117,0.00042436286992081904
-0.13591329345765812,0.0003045585975801435
-0.13556205794349327,0.0001894442603098193
-0.13526306197278135,7.908456499537812e-05
-0.13504304459216146,-2.462596934892589e-05
-0.13492269463423318,-0.00011753363517807209
-0.13491464387137408,-0.0001949044201171415
-0.13502228700180632,-0.0002552128568848142
-0.13523941639936823,-0.00030557315319798106
-0.13555053472666945,-0.00036811571797223166
-0.13593163297185706,-0.00048667918174249904
-0.1363512049581887,-0.0007334779305711863
-0.13677130045051128,-0.0012157324104344687
-0.13714847083863294,-0.0020823724815953286
-0.1374345057941665,-0.003530629109913583
-0.1375768826900978,-0.005811522789958517
-0.137518863846801,-0.009232041409425953
-0.1371992123213465,-0.014150510441609355
-0.13655159236658504,-0.02096082622364369
-0.1355038935309987,-0.030061458870505795
-0.13397794431397067,-0.04180692891294259
-0.13189029166763167,-0.05644296935901881
-0.12915481397166512,-0.07403141541859491
-0.12568780849658095,-0.0943760315877872
-0.12141579844231859,-0.11696453819931092
-0.11628567108967791,-0.14094346390811002
-0.14089730503509829,0.12909348154488695
-0.14684324982788582,0.10708060960210118
-0.1517207922750346,0.08641957347097964
-0.15561605066144032,0.06785920011976312
-0.15864442305739693,0.051828601268978806
-0.16093503518636568,0.03846650349678539
-0.16261730518599224,0.027680232477485488
-0.16381082192270688,0.01921855581595101
-0.16461901065769,0.012744151740659493
-0.16512643676611954,0.007895325373147867
-0.1653991537350499,0.004331302726156444
-0.1654872570444119,0.0017597691161416143
-0.165428737353625,-5.1480775046167045e-05
-0.16525378653357178,-0.001275106597181121
-0.1649888455088274,-0.002032769418102355
-0.1646598506821788,-0.002407764483861372
-0.16429431057330995,-0.0024586488229937278
-0.1639220183001321,-0.0022317073611986286
-0.16357438161109472,-0.0017709396848751794
-0.1632825339723217,-0.0011248951073267205
-0.1630745720248909,-0.0003501379759674514
-0.16297242573060278,0.000488553069042061
-0.16298897328651404,0.0013208858488442097
-0.16312602489740352,0.0020760345024665606
-0.16337369018276776,0.002689021439447308
-0.16371141188967403,0.0031074064320611447
-0.16411062713454613,0.0032970811593683856
-0.16453867250832555,0.0032460486645972987
-0.16496326453542942,0.002965379507954046
-0.16535673970147186,0.0024870590456484327
-0.16569927546957666,0.0018590769525563637
-0.1659805346340381,0.0011387055603789711
-0.16619952862828197,0.0003852968315421915
-0.16636289187827458,-0.0003460296326747085
-0.1664820970669864,-0.0010087662974665756
-0.1665703347677218,-0.001567040813570141
-0.16663978547503724,-0.0019955688540336065
-0.16669983527941926,-0.0022783900215272387
-0.16675648472015808,-0.0024074655220456542
-0.1668128611913964,-0.002382019057531938
-0.16687046135041975,-0.002208958453195578
-0.16693059308924948,-0.0019040377129106501
-0.16699548902795713,-0.0014928804206924262
-0.16706871162251796,-0.0010108123439442529
-0.16715471178175711,-0.0005007308422608611
-0.1672576654778186,-8.878811587286578e-06
-0.16737992458957654,0.0004208477534328547
-0.16752052819697855,0.0007528386819605061
-0.16767420973349392,0.0009645424964868849
-0.16783121745573157,0.0010489395567879892
-0.1679780785105202,0.0010142254197174723
-0.1680992291823724,0.0008809839118374944
-0.1681792517003671,0.0006777532505070383
-0.1682053349151814,0.00043616880333007647
-0.16816952930299614,0.00018674828240004582
-0.16807039727999307,-4.403482562283539e-05
-0.1679137565049182,-0.00023527276808221393
-0.16771235744713336,-0.00037205572092109966
-0.16748450352474886,-0.0004453287103975325
-0.1672517878454523,-0.0004516242195860493
-0.16703626142360053,-0.0003928755535388371
-0.16685744343320025,-0.0002762269968174213
-0.16672961979690681,-0.0001135638043625911
-0.16665984493341862,7.952652024098987e-05
-0.1666469646932919,0.0002854765022642094
-0.16668182836260834,0.000486973974548516
-0.16674867569065685,0.0006692632066382698
-0.16682750014576345,0.0008219191361785284
-0.16689703391609503,0.0009395659877321956
-0.16693790222788088,0.0010212888138444371
-0.16693547318883775,0.0010688983255960828
-0.16688198848028776,0.001084616533452571
-0.16677768716360974,0.001068999428722376
-0.16663080323389015,0.0010198918063962898
-0.16645649377081578,0.0009328964967003638
-0.1662749060750278,0.0008033207677531582
-0.16610869474274417,0.0006290052589616615
-0.16598034127633662,0.0004130394773459711
-0.16590961038897178,0.00016526885524927227
-0.1659114098216456,-9.825818223907106e-05
-0.1659942219759918,-0.0003582533931569214
-0.16615916628439661,-0.0005973327362040396
-0.16639965026281953,-0.0008066600815772542
-0.16670148957054995,-0.0009932384586795883
-0.16704333099590943,-0.0011871438032968354
-0.16739719649572463,-0.0014483622288672783
-0.16772897346578375,-0.0018732685115981232
-0.1679986959890442,-0.0026009213010494093
-0.1681604879368035,-0.0038190488225772717
-0.1681620759812224,-0.005768793414838578
-0.16794384498259904,-0.008746108522645723
-0.16743752110527751,-0.013096504704063733
-0.1665647418839062,-0.019199131181432808
-0.16523599470238634,-0.027436508128950717
-0.16335062725099708,-0.038148009059320656
-0.1607987736655423,-0.05156851795633294
-0.15746600288925983,-0.06775815241817428
-0.15324120636480051,-0.08653362651310655
-0.14802768343133776,-0.10741540418385463
-0.14175662230442182,-0.12960586123784865
-0.14909401447904558,0.11691495601037655
-0.15537202783497603,0.0969643580144551
-0.16051641156619917,0.0782409532025272
-0.16461948615682678,0.061423734685012804
-0.16780418490212673,0.04690223497459735
-0.17020740204564802,0.034803341758336374
-0.1719657502582916,0.02504480540147681
-0.17320501556790693,0.017401052392480423
-0.17403378553084778,0.01156841089608218
-0.1745410208155674,0.0072204238430357975
-0.17479683677487234,0.004048245635312498
-0.1748554928202908,0.0017850666118828956
-0.17475953437826477,0.00021639244655386925
-0.17454414255454467,-0.0008203993299998309
-0.1742409550046607,-0.0014433545769477881
-0.1738808668406421,-0.0017365762404236644
-0.17349555764385344,-0.0017614683986434934
-0.17311769565198673,-0.001566761597436235
-0.1727799376913172,-0.0011962999911940603
-0.17251297943817273,-0.000694195676775765
-0.1723430219614712,-0.00010738165780505666
-0.1722891057409218,0.0005141440289205191
-0.17236080877127474,0.0011189414165813426
-0.17255678870646854,0.0016570898064084741
-0.1728645499669365,0.002083898335357555
-0.17326163024649752,0.0023637362694489505
-0.17371814717851838,0.002473345964558263
-0.17420037223214777,0.002404057457861073
-0.17467476990697392,0.0021624714067227176
-0.17511181987484495,0.0017694233674610473
-0.17548896971325592,0.001257357373891534
-0.1757922496276018,0.0006665521554244041
-0.17601637785987684,4.086876563570972e-05
-0.1761635215644993,-0.0005762565459518335
-0.17624116426103525,-0.0011449995610501936
-0.17625969133898212,-0.0016312566739049386
-0.17623029861769252,-0.0020077916067326807
-0.1761636625796071,-0.00225482890243376
-0.17606953718953522,-0.002360587627988318
-0.17595714337037072,-0.0023220794085772756
-0.175835980060971,-0.002146131554826173
-0.1757165758909836,-0.001850192397842714
-0.17561074336042423,-0.001462221980877956
-0.17553107255012662,-0.0010190125669206115
-0.17548965090295876,-0.0005626518906165243
-0.17549624373988407,-0.0001354305075134164
-0.17555634709904822,0.0002259095219688574
-0.17566958638867747,0.0004953197768199487
-0.17582887343454295,0.0006607425782145792
-0.1760205767924102,0.0007247508514052071
-0.17622575323330555,0.0007024280771361118
-0.17642228437708268,0.0006171268986739077
-0.17658760358166112,0.000495271489117249
-0.17670160767903292,0.0003615158242357704
-0.17674932993400175,0.00023531498442205023
-0.17672299477246647,0.00012942827316938358
-0.17662316537139533,5.02563738228674e-05
-0.1764588162949417,-5.712105472545991e-07
-0.17624630194446753,-2.4160186130625136e-05
-0.17600733628196033,-2.259241643395285e-05
-0.17576623740492828,2.1228403470017662e-06
-0.17554680578937626,4.832169143613887e-05
-0.17536927779625053,0.00011441658400504998
-0.17524780722510747,0.00019845614049817655
-0.1751888647962312,0.0002978357787885236
-0.1751908090277347,0.0004092974143804357
-0.17524468969802232,0.0005291343749215268
-0.1753361309402977,0.0006533611282300567
-0.1754479490182751,0.0007775901850168239
-0.1755630332125948,0.0008964964498708863
-0.1756669871992976,0.0010029924239880294
-0.17575010034533678,0.0010874852363758414
-0.17580837496720464,0.0011377222040110668
-0.17584353686943527,0.0011396692496606297
-0.17586215251979234,0.0010795894623710468
-0.1758741217387607,0.0009470670143305699
-0.1758908817194419,0.0007382933632211274
-0.17592364218309128,0.00045865798092792863
-0.1759818903247306,0.00012368302863995713
-0.17607228961349208,-0.00024236436705586607
-0.17619798260086564,-0.0006103426039669607
-0.1763582208220486,-0.0009522005199688622
-0.17654819687289966,-0.0012482469912477355
-0.17675894266315853,-0.0014948175366761044
-0.17697717142753486,-0.0017116201477369627
-0.17718496372791084,-0.0019484345142569074
-0.17735921742202487,-0.0022912261537646624
-0.1774707952683059,-0.0028678805769143194
-0.17748331942457946,-0.003853478532212465
-0.17735159701271463,-0.0054742743414348686
-0.17701973627253956,-0.008008447107751383
-0.17641914382590299,-0.011780603986021702
-0.1754667781382953,-0.01714639850519904
-0.17406424358858266,-0.02446398082760084
-0.1720984854332475,-0.03405067954942096
-0.1694449091172749,-0.046126377359810254
-0.16597361805610839,-0.06074910038733334
-0.16155909107529023,-0.07775254488784482
-0.15609301105501303,-0.09669842539601367
-0.1494991931207606,-0.11685739469578205
-0.14563618158110372,0.10462089489223704
-0.1517371361544367,0.0867621749852202
-0.15673263844749266,0.06999968177112907
-0.16071622718610257,0.05494244116764031
-0.1638105136940191,0.04194132307137466
-0.16615058534668312,0.03111298554357607
-0.1678699960673288,0.022387434964901212
-0.16909061116803503,0.01556633310869888
-0.16991672871216015,0.010380602470583438
-0.17043316869272115,0.006539142033796448
-0.17070650628821937,0.003764357152586745
-0.17078836307351078,0.0018137152863333045
-0.170719641981768,0.0004890536925714527
-0.17053474257509435,-0.0003632912228831552
-0.1702650503967491,-0.0008581380085013952
-0.1699412866090186,-0.0010798743893740393
-0.16959457519318372,-0.00109133275801036
-0.16925630036102207,-0.0009416328508713545
-0.16895697540507384,-0.0006722137483010515
-0.16872443299994816,-0.0003208285185822852
-0.16858169164241293,7.635368648070578e-05
-0.16854486749670108,0.00048418350401506076
-0.16862149038555144,0.0008690702824222699
-0.1688095416539049,0.0012001998706673515
-0.16909744963591802,0.0014510685028112033
-0.1694651494255327,0.0016010449923510772
-0.1698861453227014,0.0016367359913732513
-0.1703303325390752,0.001552971065421158
-0.17076717975101524,0.0013532563462259441
-0.1711687892299831,0.0010495885563609755
-0.17151236781099927,0.0006615919030523666
-0.17178176576721282,0.00021503697195613097
-0.17196794644063423,-0.0002601013860227883
-0.17206848537734243,-0.0007318290659584226
-0.1720863996511597,-0.0011683484488015233
-0.17202871938450207,-0.0015401667379172227
-0.17190520339446755,-0.0018220636794328009
-0.1717274752474177,-0.0019949578732909607
-0.1715086563783469,-0.0020476921381924885
-0.17126336392276828,-0.0019786304365917375
-0.1710077895227991,-0.0017967657426223005
-0.1707595293213904,-0.0015218780782866436
-0.1705369077122415,-0.0011832678321111359
-0.17035770289384386,-0.000816793998101508
-0.17023738653895443,-0.00046035622630417037
-0.1701871683347651,-0.00014846123261357924
-0.1702122354145832,9.306969252277758e-05
-0.17031057111803347,0.00025104034146712856
-0.17047263491066245,0.0003264596777524465
-0.17068202084866846,0.0003332937502321294
-0.17091703345383483,0.0002946401156350172
-0.1711529705673958,0.000237250659973023
-0.1713648088446713,0.00018574384239119837
-0.17152995394572979,0.00015787487865404092
-0.17163073248476934,0.00016187691893523583
-0.17165634814443934,0.0001962771434701037
-0.17160408529437757,0.000251929708396013
-0.17147961440123624,0.00031549047764243036
-0.17129633720379375,0.00037331585020056553
-0.17107381084361678,0.00041482736591556477
-0.17083540773449957,0.0004346776270737117
-0.17060548925512406,0.00043345636522650375
-0.17040647212088916,0.00041705546386909624
-0.17025621682333886,0.00039507050966583804
-0.17016614293559615,0.0003787137157296751
-0.1701403670209172,0.0003786664992662972
-0.1701759784458372,0.0004031680095409201
-0.170264352130639,0.0004564915211075788
-0.17039319537574343,0.0005378648447162934
-0.17054888954123956,0.0006408723535651184
-0.17071865309775705,0.0007534219065007245
-0.1708921301836017,0.0008584206580752433
-0.1710621768541541,0.0009353137920399855
-0.17122482848703294,0.0009625467243711981
-0.17137862736168505,0.0009208027530872721
-0.17152361672440697,0.0007965892425529304
-0.1716603366529421,0.0005854889825615179
-0.1717890886886893,0.00029426786274027865
-0.17190960032713087,-5.8885771188301826e-05
-0.1720210641324141,-0.0004464113783700355
-0.17212239720187944,-0.0008356897485261534
-0.1722124979017529,-0.0011951404425309647
-0.17229027755796367,-0.0015013187195477896
-0.17235430114166667,-0.001746176518797797
-0.17240195409679065,-0.0019438655770792413
-0.17242813131193588,-0.0021368378581084774
-0.1724234977131991,-0.0024013522808825696
-0.17237239408356353,-0.002852614835460187
-0.17225047020145987,-0.003649501458600889
-0.1720221455842255,-0.004998104509421844
-0.1716380524696778,-0.007152340253060669
-0.17103272160846325,-0.010408864969900847
-0.17012292300249326,-0.015093000283477964
-0.1688072380603541,-0.021532708564927165
-0.1669675591685636,-0.03001920288635893
-0.16447321636356105,-0.04075555917960749
-0.16118825385483765,-0.05379836495816776
-0.15698198751710982,-0.0690012199769145
-0.15174238723126013,-0.0859717288945951
-0.14539112946775667,-0.10405437393677781
-0.13576630199828665,0.09297233203222317
-0.1414202428664562,0.07710401788723001
-0.1460473740239477,0.06220015019715003
-0.14973843109383408,0.04880436585412871
-0.1526103166434827,0.03723270973412882
-0.1547903757365157,0.027594440409105112
-0.15640331405607752,0.019833485409969865
-0.1575619168317487,0.01377921609820244
-0.15836189654576047,0.009196546057704744
-0.1588804923931995,0.005828291106418081
-0.1591779623745506,0.003426172481477733
-0.15930088182105706,0.0017698958665650188
-0.15928616739114274,0.0006758722505629974
-0.1591649243518328,-1.7665721209893106e-06
-0.1589654926288163,-0.0003749992661655086
-0.15871537067471253,-0.0005281036368570348
-0.15844196716540979,-0.0005243487780316793
-0.1581723323456468,-0.000412009118789058
-0.1579321407922992,-0.00022910022185361514
-0.15774424309731616,-6.678816625824839e-06
-0.15762709584377052,0.0002291505248079228
-0.15759334070910636,0.0004562112618959546
-0.1576487526255342,0.0006558510141072089
-0.1577917217087381,0.0008128405376229629
-0.15801337291426842,0.0009153666878631681
-0.15829835591871536,0.0009550377251471098
-0.15862625360449345,0.0009269180258507335
-0.1589734675436753,0.000829646202604241
-0.15931535948818737,0.0006656598055584164
-0.15962838068327975,0.0004414745239618356
-0.15989192416587175,0.0001678873389484232
-0.16008969534061324,-0.0001400693914445914
-0.16021050192281533,-0.00046358304485207344
-0.16024848832885774,-0.0007810237724983362
-0.16020294568260895,-0.0010694291203974054
-0.16007788414285598,-0.0013064407214718437
-0.1598815421729131,-0.0014725532805164726
-0.15962593361765273,-0.0015534719480058377
-0.15932642640858324,-0.0015423032469609528
-0.15900124811755306,-0.0014412272692591829
-0.15867076373409006,-0.0012622424432297045
-0.15835639367020649,-0.001026590401016594
-0.1580791325330262,-0.0007626097591734669
-0.15785776266528934,-0.0005020532007911529
-0.15770698537461217,-0.0002752911980606377
-0.1576357716954329,-0.00010621434916326969
-0.15764623468976838,-7.896925693478475e-06
-0.1577332449488931,1.9923025052211494e-05
-0.1578848752610175,-9.194863137745119e-06
-0.15808361106725366,-7.116656765353955e-05
-0.15830814246585875,-0.00013639866633573385
-0.15853548848978655,-0.0001759746402042103
-0.15874319958718852,-0.0001676323284169036
-0.15891142292113392,-0.00010020374398509872
-0.1590246695711244,2.4418458361989032e-05
-0.15907316801766364,0.00019211067108947113
-0.15905371323153714,0.00037981279437100803
-0.15896993149667016,0.0005604346167723108
-0.1588318965290344,0.0007082495643408683
-0.15865507294893813,0.0008036630401135032
-0.15845863901034565,0.0008364927878750156
-0.15826334429448763,0.0008072914063234416
-0.15808916479960133,0.0007266659402876454
-0.15795309260356333,0.0006129128425072637
-0.15786740790853987,0.0004885298589272943
-0.15783871122146073,0.00037626980503782236
-0.1578678498749859,0.00029537799166362924
-0.15795068748242252,0.00025854025419806627
-0.1580794850694169,0.00026990607529614317
-0.1582445387573759,0.0003243813387195591
-0.15843568775917677,0.00040823375603049416
-0.15864337882824842,0.0005009273565965334
-0.15885912898794532,0.0005779901705475615
-0.15907542118109627,0.0006146052766094703
-0.15928523902438754,0.0005894937262160839
-0.15948154494906439,0.0004885448949156331
-0.159657001663141,0.00030758511565200607
-0.15980413378214137,5.3707390113212885e-05
-0.15991595952676607,-0.00025525431562139166
-0.15998694546759828,-0.0005932416182240911
-0.1600140048517031,-0.0009302722215265188
-0.15999720907841705,-0.0012380113543263504
-0.1599399209526201,-0.0014959334835984853
-0.15984816717936728,-0.0016974290550303035
-0.15972920694459097,-0.0018554414180041148
-0.15958938088435398,-0.0020075524458507384
-0.1594314100633565,-0.002220715153437638
-0.15925134948496275,-0.0025958843024130387
-0.1590353996949713,-0.003272494027605331
